# RUN_PARAMS {"alfanat":0.0,"batch":true,"bussola":1,"calore_scal":false,"calore_vett":false,"chi_basc":false,"chi_core":false,"chi_da_spinore":false,"coppia":1.0,"costanti_effettive":{"CS_M":2.0,"GAMMA":0.05,"K_C":2.0,"LAM":0.8,"PHI_CRIT":6.283185307179586,"SCALA_B":1.0},"cs_dinamico":false,"csv":"csv/deparam_probe/condc_dt2.csv","da_libera":false,"db_cleanup":false,"db_ogni":1200,"denoise":false,"deparam_orologio":true,"diaglog":"csv/deparam_probe/clean_dt2.csv","diffres":0.0,"dpi":100,"dt":0.005,"elast_c":null,"fps":20,"frames":0,"gamma":0.05,"giri":1.0,"guscio_morbido":false,"ham":0.0,"kfrange":0.0,"lam":0.8,"leggi_attive":{"CHI_BASC":false,"CHI_CORE":false,"CS_DINAMICO":false,"LS_AZIM":false,"OLON_PART":false,"PAV_COM":false,"PLAST_DIN":false,"POLO_MATURO":false,"REGIME":"deterministico","SPINORE":true,"SPINORE_VIVO":true,"SPIN_FEEDBACK":false,"SPIN_LARMOR":false,"SYNC_UPDATE":true,"TAU_USA_D0":false,"VERLET":false,"VERSO_CHI":false,"VIRIALE":false,"ZETA_LOC":false,"ZETA_VIR":false},"ls_azim":false,"maxnodi":4000000,"mitmax":0,"mupsi":-0.05,"nmasse":2,"nmasse_effettive":2,"nodi":900,"ogni":1200,"ogni_effettivo":1200,"olon_part":false,"out":null,"passi":1200,"passi_effettivi":1200,"passi_per_frame":null,"pav_com":false,"plam":1.0,"plast_din":false,"plastmit":0.0,"polo_maturo":false,"regime":null,"scala":1.0,"scuotimento":false,"seed":1,"seed_effettivo":1,"sep":6.0,"sep_effettivo":6.0,"size":null,"solo_materia":false,"spin_feedback":false,"spin_larmor":false,"spin_positivi":false,"spinore_corretto":true,"spinore_vivo":true,"sync":true,"sync_db":"db/deparam_probe/clean_dt2.pkl","sync_spinore":false,"tau_d0":false,"tauloc":1.0,"tempo_proprio_orientato":false,"test":null,"tw_spinore":false,"verlet":false,"verso_chi":false,"viriale":false,"vista_rete":false,"zeta":0.75,"zeta_loc":false,"zeta_vir":false}
step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_spin_core,m0_spin_core_disp,m0_spin_axis_R,m0_omega_axis_R,m0_spin_core_cv,m0_Mdyn,m0_Mcoh,m0_Rinerzia,m0_Jrot,m0_Jshell_frac,m0_Ncore,m0_Nshell,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,m0_picco_picco,m0_picco_n_dominio,m0_picco_chi,m0_picco_spin,m0_picco_spin_x,m0_picco_spin_y,m0_picco_spin_z,m0_picco_spinor_alpha_re,m0_picco_spinor_alpha_im,m0_picco_spinor_beta_re,m0_picco_spinor_beta_im,m0_picco_coerenza,m0_picco_verso_x,m0_picco_verso_y,m0_picco_verso_z,m1_picco_picco,m1_picco_n_dominio,m1_picco_chi,m1_picco_spin,m1_picco_spin_x,m1_picco_spin_y,m1_picco_spin_z,m1_picco_spinor_alpha_re,m1_picco_spinor_alpha_im,m1_picco_spinor_beta_re,m1_picco_spinor_beta_im,m1_picco_coerenza,m1_picco_verso_x,m1_picco_verso_y,m1_picco_verso_z,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_feedback_arco,spin_cluster_modulo,spin_cluster_omega,spin_neel_modulo,spin_neel_omega,spin_axis_R,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ,m0_picco_spin_plus,m0_picco_spin_minus,m0_picco_contrasto,m0_picco_q_x,m0_picco_q_y,m0_picco_q_z,m0_picco_q_modulo,m0_picco_n_plus,m0_picco_n_minus,m1_picco_spin_plus,m1_picco_spin_minus,m1_picco_contrasto,m1_picco_q_x,m1_picco_q_y,m1_picco_q_z,m1_picco_q_modulo,m1_picco_n_plus,m1_picco_n_minus
0,824,138571,0.0,2.3855461366952243e-13,2.4553463069876524e-15,2.3855461366952243e-13,0.4321400159757909,6.764603784988526,5.722251685510476,-9.227170514025179,9.402107361515743,-0.00020523647865588473,9.402107361515743,0.00016920300822390326,12.566347903676304,6.266997268011205,-1.0879596805795027,1.0019483028542497,0.0002921219421792387,1.0879596805795027,0.05713776769883193,2.3984125976971633,1.3530527381546906,0.05713776769883193,2.39840772270518,1.3530273915687916,0.0,0.029004113925412477,0.0022044671325626907,1.0,1.0,1.0,0.019165553751225656,-0.06194570244356069,0,0,0,0.0,0.6122909156143452,372,0.9987,-0.02108,0.450489026714531,0.0,0.0,0.0,0.05838523794715927,0.0,3.418530920096206e-14,1.8751899479516294e-14,3.418530920096206e-05,3.198798331802931e-13,0.0,373,0,0,0,0,0.9989,372,0.6122909156143452,0.0,0.0,80.0,372.0,-5.97e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452.0,372.0,0.0591168,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,256,3.6821207777648945e-20,6.603445314553162e-22,2.5766007275870703e-21,3.633660797137915e-20,1.6065329836939054e-16,-1.9665640946404005e-22,17.967641189768663,5.41946098581533,6.522365416027954,3.097588174703347,0.8202082691465327,1.1179439970586593,-0.023311877071571185,0.0,0.9005586234075124,0.0,0.03603464705633969,0.0,0.0,621.4857873344093,289.7828177215713,0.609170287691728,0.609170287691728,0.609170287691728,0.76146285961466,8.232186281614879e-16,372,0.9988,0.9987,0.02718,0.0,2,0.9975,1.0,0.0,0.0,0.0,0.0,0.00225,1.0,1.25782,0.27247,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,175.0
1,824,138571,5.004178429727536e-16,3.0870545685584643e-12,1.563621429644543e-12,3.0870545685584643e-12,0.4251004836862727,6.763965028420431,5.722203017896537,-9.225870374289311,9.149215934904248,-0.025168393301779852,9.225870374289311,8.006771022517155e-05,12.566093333758763,6.119492460878881,-1.0883535162505322,1.002311002859609,0.0003022658875349997,1.0883535162505322,0.05713776769883193,2.398412600653498,1.3530527381860114,0.05713776769883193,2.3983971443422973,1.352988406183092,0.005,0.03400411392541248,0.007204467132562691,0.0023521464651429236,1.4142034123294451,0.9258397600889179,0.019194860358998003,-0.07239894603473761,0,0,0,6.53404227785419e-10,0.6122909227009646,372,0.996,-0.02177,0.45086626155996756,0.0,0.0,0.0,0.05838523794715928,0.0,6.559868484434357e-10,6.533835172530871e-10,0.6559868484434356,2.3447703319094295e-10,0.0009176144484717158,372,1,0,0,0,0.9949,372,0.6122909227009646,0.00083,0.0008299586605471365,331.0,372.0,-0.0038082,0.9999958,2.55e-05,-9.22e-05,0.9999958,1.0,7.78e-05,1.27e-05,-4.61e-05,0.9962119,2.55e-05,-9.22e-05,1.0,474.0,372.0,0.0507581,0.9999965,-2.92e-05,-8.75e-05,0.9999965,1.0,-7.32e-05,-1.45e-05,-4.38e-05,0.9324795,-2.92e-05,-8.75e-05,1.0,256,7.1101748662013e-20,2.186958617087616e-21,6.212515956208775e-21,7.155345488797735e-20,5.154258015951352e-13,4.879091259574954e-22,13.208522779749124,5.340962378048346,6.423442547390394,3.1176456757508224,1.0441830208153262,1.3480688710622348,-0.07507892750490194,0.0,0.8909234030716563,0.012513691996428341,0.03144810725837008,0.22738616540153597,0.9963440956809536,621.4857927918315,289.78282026622674,0.6091702876917267,0.6091702876917273,0.609170287691728,0.7614628596146591,1.065299373414322e-14,372,0.9273,0.906,0.03683,0.002119,2,0.9236,0.9999,3.140941,7.744,3.8722,2.0,0.25547,0.48271,1.25746,0.27247,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,56,0.0957,-0.3772,48,0.0932,0.9817,-1.0,0.9999959,0.9999958,1e-07,-5.18e-05,-5.8e-05,-0.0038081,0.0038089,186.0,186.0,0.9999965,0.9999966,-0.0,-5.35e-05,1.7e-06,0.0507579,0.0507579,197.0,175.0
2,824,138571,2.7187520995399547e-16,3.031630753771926e-12,1.4200115747220942e-12,3.031630753771926e-12,0.4251004836609558,6.763965027882383,5.722203018388639,-9.256191242644418,9.187122128687848,-0.028151179123236853,9.256191242644418,0.0003827090049473014,12.566280319064596,7.407775536958662,-1.0883535185233149,1.002311005044455,0.00030226590251662726,1.0883535185233149,0.05713776769883193,2.398412600653503,1.3530527381860118,0.06649759980070896,2.398376808200828,1.3536182494946316,0.005000007071057812,0.03400412099647029,0.007204474203620502,3.845035354343995e-05,1.4059027315172903,0.6288686321861587,0.019222406599213166,-0.07239896064471722,0,0,0,6.299453206909233e-10,0.6122909284735888,372,0.9823,-0.02471,0.45076711869756214,0.0,0.0,0.0,0.05838472323132977,0.0,6.404209417382067e-10,6.298957537667999e-10,0.6404209417382067,2.2860136050502132e-10,0.000552270501673671,372,1,0,0,0,0.9754,372,0.6122909284735888,-0.000205,-0.00020461623491052627,331.0,372.0,-0.007101,0.9999959,1.54e-05,-0.0001082,0.9999959,1.0,7.53e-05,7.7e-06,-5.41e-05,0.9837333,1.54e-05,-0.0001082,1.0,595.0,372.0,0.0352862,0.9999965,-2.39e-05,-8.1e-05,0.9999965,1.0,-7.04e-05,-1.18e-05,-4.05e-05,0.8377654,-2.39e-05,-8.1e-05,1.0,256,5.618499421816633e-20,2.2875223204393735e-21,5.8352331737478316e-21,5.552630766200665e-20,4.723135772458548e-13,7.431817883695007e-22,13.743883494582887,5.219668377688874,6.270988180862923,3.1176102440462574,1.0441846049568557,1.3480669678861856,-0.07507903061788046,0.0,0.8909234146547398,2.9427435484724594e-07,0.03144803915794863,7.734305573282995e-06,0.9961602665922118,621.4857925546199,289.7828201556211,0.6091702876917267,0.6091702876917274,0.609170287691728,0.7614628596146592,1.0461733901767743e-14,372,0.8321,0.7823,0.02904,0.000125,2,0.8175,0.9308,0.000204,7.033,3.5166,2.0,0.26827,0.93409,1.25746,0.26842,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,49,0.0704,-0.6702,44,0.0368,0.2678,-3.0,0.9999959,0.9999958,1e-07,-6.01e-05,-6.86e-05,-0.0071009,0.0071015,186.0,186.0,0.9999965,0.9999965,0.0,-8.24e-05,2.6e-06,0.0352861,0.0352862,197.0,175.0
3,824,138571,6.872345955771535e-17,4.525106506821505e-11,1.6711042839894993e-11,4.525106506821505e-11,0.425100480683735,6.763965033039042,5.722203018192364,-9.375389220211835,9.391496566593323,-0.050670459148980516,9.391496566593323,0.0002614025200502225,12.56545289845903,8.16336192658023,-1.0903443059696385,1.0023650473456551,0.0004755559237222957,1.0903443059696385,0.05713838477151972,2.3984126508747976,1.3530528084466036,0.08480545859186668,2.3983156214073196,1.3549413775778434,0.005011767803383527,0.04107493650680804,0.011833673004065091,4.4902645366384775e-06,1.343406967523031,0.5840936524995165,0.019248333328363083,-0.0827285758005978,0,0,0,8.455250433087511e-09,0.6140557470647084,372,0.9369,-0.03172,0.45177995101313395,-0.029955364307467855,0.4560774923475547,0.9997788643223038,0.074134078733345,1.1156953037636734,8.998686947420338e-09,8.455294541392275e-09,1.064266525946308,3.147796187921984e-09,0.023135379412006225,366,7,0,0,0,0.9369,372,0.6140557470647084,0.547299,0.5472994413221395,111.0,372.0,-0.0438698,0.9997851,-0.0006096,0.0009034,0.9997845,0.9999971,-0.0023416,-0.0003042,0.0004524,0.943053,-0.0006097,0.0009036,0.9999994,823.0,372.0,0.301189,0.9998886,0.0003595,0.0026455,0.999885,0.9999972,-0.0019562,0.000185,0.0013229,0.7773758,0.0003596,0.0026458,0.9999964,256,1.6486579185963684e-19,1.0952419156860324e-20,2.13432194771197e-20,1.3590367410828186e-18,7.743358971481731e-12,1.293901047360648e-21,24.715801888182035,5.9346288860070775,7.182565599997195,3.1134529719647612,1.1448603262480939,1.4609618762482648,0.005614620377426445,0.0,0.906396593815027,0.005713034154733833,0.03672123253055928,0.5575288571509376,0.9989391574723999,621.4858050157438,289.78282596592226,0.6091702876917086,0.6091702876917209,0.609170287691728,0.7614628596146511,1.5615509620827724e-13,372,0.7829,0.7829,0.02416,0.982797,2,0.7338,0.4673,-0.000691,12.11,6.0552,2.0,0.2835,0.88939,1.25667,0.26093,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.158,-0.9769,43,0.1658,-0.9999,-1.0,0.9998411,0.9997358,5.27e-05,-0.000656,-0.0013273,-0.0438071,0.0438321,186.0,186.0,0.9998666,0.9999329,-3.32e-05,-4.13e-05,0.0022205,0.3011212,0.3011294,197.0,175.0
4,824,138571,1.867627982102828e-15,1.6356087054249537e-10,3.997686375869572e-11,1.6356087054249537e-10,0.4251004716190992,6.763965038472094,5.72220301653727,-9.359756322006204,9.352856373864077,-0.0906994610165047,9.359756322006204,0.001964715052716427,12.56616179946927,7.929532340023628,-1.0903729029302733,1.0045175988338946,0.0005084479553048243,1.0903729029302733,0.057138402999179196,2.398412787906579,1.3530528245140128,0.08892440909636015,2.398300251054035,1.3574451004585066,0.005311735769239674,0.047071919918516385,0.014862170103731424,3.2301795671596523e-06,1.3175120190310903,0.5804987069967613,0.019272756893543963,-0.09293412225362771,0,0,0,7.55952642799212e-09,0.6141878132955726,372,0.8951,-0.03425,0.45184814790185895,-0.025871909372391998,0.4563139815496504,0.9997706470659765,0.048598637212231434,1.1112259299635996,8.55871978525177e-09,7.559743576785395e-09,1.1321441922361033,2.9971999786247765e-09,0.07239604275749191,354,19,0,0,0,0.8951,372,0.6141878132955726,0.006329,0.006328919749254203,333.0,372.0,-0.0390819,0.9997798,-0.0007631,0.000944,0.9997791,0.9999971,-0.002347,-0.0003809,0.000473,0.913713,-0.0007632,0.0009442,0.9999993,823.0,372.0,0.2188646,0.9957112,-0.0042915,-0.0665726,0.993474,0.9994307,-0.0039402,-0.0022835,-0.0334292,0.6987171,-0.00431,-0.0668593,0.9977531,256,3.2557530603054083e-19,1.7974834404746005e-20,3.6079840806737875e-20,9.999259756651182e-18,1.7382958702533484e-11,6.059984259589927e-21,21.004246513780465,5.961781678021342,7.206820589380651,3.1182746388848135,0.898764034699532,1.2198952841994264,-0.08107623565828057,0.0,0.9031870053891065,0.0291513290173875,0.028941496039629352,0.6901549233020445,0.9959785283500276,621.4858117606607,289.78282911090326,0.6091702876916576,0.6091702876917144,0.609170287691728,0.761462859614643,5.644256805840581e-13,372,0.6773,0.6773,0.0328,-0.13549,2,0.6065,-0.1524,-0.000318,12.12,6.0602,2.0,0.29591,0.80313,1.25618,0.24015,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.1237,-0.8027,43,0.1098,-0.9776,1.0,0.9998366,0.9997295,5.36e-05,-0.0006957,-0.0013715,-0.0390192,0.0390494,186.0,186.0,0.9998293,0.9893069,0.0052899,-0.0043228,-0.0127853,0.2225655,0.2229743,197.0,175.0
5,824,138571,2.9806410086545564e-15,4.484014927962332e-10,8.161502946745397e-11,4.484014927962332e-10,0.4251004525016315,6.763965044422251,5.722203011154956,-9.363344081780523,9.116056021433911,-0.1372462986649817,9.363344081780523,0.0015869118713054686,12.566097682796732,7.775979627330706,-1.0903811483886319,1.007191779745211,0.0005197736451768392,1.0903811483886319,0.05713842037640001,2.398412903140606,1.3530528504322863,0.08892497232952815,2.3982100166581026,1.3625808036006843,0.005473073628167429,0.053059904072059794,0.01771254625422482,0.00019052113378803526,1.350472357475942,0.574809073585716,0.01929577744462132,-0.10301367201194253,0,0,0,6.4995312582260256e-09,0.6144358515757422,372,0.8504,-0.03944,0.4515004536923345,-0.02264632219153815,0.4564670051574365,0.9997608406631455,0.027284298663290536,1.1080737834520038,7.978224948166973e-09,6.499983088669804e-09,1.2274224162327299,2.7963962545890405e-09,0.10303606123502558,349,24,0,0,0,0.8504,372,0.6144358515757422,-0.006712,-0.006711870939652087,333.0,372.0,-0.0437979,0.9997726,-0.0007951,0.0010952,0.9997716,0.999997,-0.002339,-0.0003968,0.0005488,0.8831228,-0.0007953,0.0010955,0.9999991,823.0,372.0,0.2125371,0.7973952,0.0708093,0.7840605,-0.1267842,0.6843638,-0.0047987,0.0863292,0.7239962,0.6125935,0.0888008,0.9832772,-0.1589979,256,3.958482067972194e-19,3.544106475028167e-20,5.52382962633519e-20,4.8209915093094685e-17,3.411777814218355e-11,-6.849799777204855e-22,22.635579088887592,6.56479616853378,7.842296674378115,3.127793838272688,0.8812840424239712,1.2086022905914873,-0.06058986479325268,0.0,0.5473353531993238,0.7090267780665224,0.14685397039566853,2.5769624681635834,0.6846414407970625,621.485812088544,289.7828292637868,0.609170287691535,0.6091702876917142,0.609170287691728,0.7614628596146428,1.5473708153634498e-12,372,0.5606,0.5606,0.05989,-0.086827,2,0.477,-0.4826,-0.00056,12.128,6.064,2.0,0.30965,0.66877,1.25576,0.20106,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.0604,0.3285,43,0.0713,0.5291,3.0,0.9998326,0.9997198,5.64e-05,-0.0006507,-0.0013763,-0.0437308,0.0437573,186.0,186.0,0.9935353,0.5090744,0.322413,0.0427948,0.3844983,-0.1431463,0.412506,197.0,175.0
6,824,138571,5.3959348709227906e-15,8.776213845675635e-10,1.4197921361711894e-10,8.776213845675635e-10,0.42510041089611006,6.763965050604469,5.722202996275308,-9.070875819305444,9.411272252222872,-0.14821109011659522,9.411272252222872,0.0006650739679070483,12.56551764941393,7.605891108749726,-1.0903895460985353,1.0105779682074374,0.0005321874200936438,1.0903895460985353,0.05713847443550131,2.398413177911349,1.3530528940463629,0.08892685358116058,2.397995354787714,1.3692373438022862,0.00570951216823281,0.058162698116996626,0.020694326275370184,0.0005729680776352941,1.398582466655947,0.6487738424302023,0.019317453418592614,-0.11296475114354297,0,0,0,5.6708398081216705e-09,0.6144569531735722,372,0.8056,-0.04543,0.4525420164841252,-0.018107104503572675,0.4568672131389473,0.9997529011932559,0.018952591541812752,1.1054812043076785,7.496074088040618e-09,5.671399963639893e-09,1.3217325768062482,2.631982785712812e-09,0.1433826043971553,339,34,0,0,0,0.8056,372,0.6144569531735722,-0.019628,-0.01962834111414069,333.0,372.0,-0.0490475,0.9997678,-0.0007304,0.0010989,0.9997669,0.9999971,-0.0023357,-0.0003645,0.0005506,0.8456248,-0.0007305,0.0010991,0.9999991,823.0,372.0,0.1551506,0.0555493,0.0067889,0.0489298,0.025407,0.4421039,-0.0203881,0.0733045,0.8937309,0.5587164,0.1222139,0.8808345,0.4573778,256,1.0919486653497841e-18,1.1956747200997604e-19,2.384883609523772e-19,2.102646237033545e-16,6.460098726425853e-11,1.5909273783811132e-20,27.293456861138758,8.449667138582111,10.447466496565214,3.1357268917415335,1.1473505858209463,1.441105765194412,0.04661668066717389,0.0,0.48799864982948377,0.630176249874136,0.008879519697590453,0.4727297314808093,0.11072603779078262,621.4858114776541,289.7828289789446,0.6091702876913503,0.6091702876917148,0.609170287691728,0.7614628596146434,3.028548612282789e-12,372,0.4656,0.4656,0.06949,-0.092588,2,0.3757,-0.6305,-0.00097,12.132,6.0659,2.0,0.32719,0.60605,1.25535,0.15325,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.1947,0.3701,43,0.1928,0.6732,2.0,0.99983,0.9997136,5.82e-05,-0.0006218,-0.0014154,-0.0489771,0.0490015,186.0,186.0,0.0284563,0.0942947,-0.5363571,-0.0105997,-0.02115,-0.0082522,0.0250555,197.0,175.0
7,824,138571,9.026872688749837e-15,1.3896028926602078e-09,2.1572899018995584e-10,1.3896028926602078e-09,0.42510030792099207,6.763965056337815,5.722202964651407,-9.414341727732953,9.420022218842753,-0.17729655283657805,9.420022218842753,0.0008357838701985989,12.565951854989681,7.429497694805049,-1.0905392443663975,1.0141525329689978,0.000559062419536437,1.0905392443663975,0.05713884817462227,2.398413818326819,1.3530530320736343,0.08893418758493708,2.3976864040313903,1.3800675392703092,0.006312832580470698,0.06510529880944399,0.023788041764339327,0.0013907274572022565,1.4128841525845393,0.8634995860510396,0.019337817696250235,-0.12279742547253121,0,0,0,5.742969365078487e-09,0.6141378865706478,372,0.7572,-0.05346,0.45380275118047025,-0.01737873097972188,0.45748818094754684,0.9997051589347761,0.08775612543114526,1.1055415790280718,7.906211014463914e-09,5.744480643546666e-09,1.3763143276225902,2.8061908947654754e-09,0.16058255792641823,329,44,0,0,0,0.7572,372,0.6141378865706478,-0.111451,-0.11145099109204137,333.0,372.0,-0.0658958,0.9997162,-0.0007824,0.0009977,0.9997154,0.999997,-0.0023501,-0.0003906,0.0005005,0.7995784,-0.0007826,0.0009979,0.9999992,823.0,372.0,0.068114,0.0829669,-0.015904,-0.0793508,-0.0182759,-0.9695737,-0.1505691,0.0444147,-0.1878378,0.5186708,-0.1916906,-0.9564159,-0.2202801,256,2.9314952625627846e-18,1.8066635964722684e-19,3.7498007291499324e-19,6.348346019683132e-16,1.151058733422611e-10,-2.4678255135497863e-20,24.992363303907716,8.456648380624607,10.595790408114588,3.1368029314195747,1.107701194282614,1.4255763855857198,0.023606036818173866,0.0,0.42349833930328085,0.08178029090292163,0.05461160715790901,2.823336812029014,0.04177048702470209,621.4858121105237,289.7828292740354,0.6091702876911298,0.6091702876917142,0.609170287691728,0.7614628596146428,4.795325161747658e-12,372,0.4038,0.4038,0.06022,-0.038389,2,0.3062,-0.6761,-0.000575,12.127,6.0637,2.0,0.34703,0.59761,1.25485,0.18831,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.2384,0.3095,43,0.2403,0.7622,3.0,0.999798,0.9996471,7.55e-05,-0.0005956,-0.0015829,-0.0658011,0.0658229,186.0,186.0,0.2016312,0.0751346,0.4570529,0.0110085,-0.1358951,0.0130423,0.1369626,197.0,175.0
8,828,138576,0.0,2.5485418939036815e-09,4.040374979296051e-10,2.5485418939036815e-09,0.40363641202100753,6.7763108831766266,5.721467464528019,-9.42276501934206,9.413284778154118,-0.19418162562478422,9.42276501934206,0.001144861728873181,12.565402907734354,7.40340646007747,-1.0914793611928446,1.017991902566733,0.0011895957663089725,1.0914793611928446,0.0571406729000477,2.3984159398679146,1.3491738920857819,0.09591357900963807,2.396473914827856,1.361205879569402,0.0,0.07201533586252276,0.027196934806105338,0.003094178455405938,1.4137932067308376,0.9086679891351805,1.2664331122990546e-14,-0.13251180965055684,0,0,0,1.0151618849425305e-08,0.6168701017782614,376,0.7412,-0.05215,0.4548223362019928,-0.024377716565690863,0.46006331140078305,0.9988762818820303,0.1920145264110849,1.1122868097941643,1.315605886401982e-08,1.01586632499447e-08,1.295058074111418,4.680415228698424e-09,0.10084248378849986,337,40,0,0,0,0.7412,376,0.6168701017782614,-0.260106,-0.26010600166194986,413.0,372.0,-0.0534245,0.998829,-0.0009968,-0.0017447,0.9988269,0.9999965,-0.0024486,-0.000504,-0.0008687,0.8227291,-0.000998,-0.0017467,0.999998,823.0,372.0,0.0457412,0.0712332,-0.0263597,0.0460861,-0.0474911,-0.9472959,-0.1216772,-0.00765,-0.2962544,0.5005721,-0.3700477,0.6469748,-0.6666995,256,3.2736073516883904e-18,1.8387410485322993e-19,3.442828067218685e-19,1.883802350990424e-15,2.2780257304779187e-10,-2.4626473714920145e-20,24.512737082990984,8.48182925853921,10.646400322475907,3.135141807342011,1.0897479497228115,1.417262277103256,-0.005806494378388011,0.0,0.43333757566825487,0.06148689651983031,0.06667395066161923,2.532231350219342,0.09034719053060787,621.4858197262653,289.7828328250596,0.609170287690631,0.6091702876917042,0.609170287691728,0.7614628596146302,8.794661398876667e-12,372,0.4055,0.4055,0.0484,0.035297,2,0.3007,-0.664,-0.000836,12.151,6.0755,2.0,0.36967,0.6498,1.25853,0.21443,0.9848,0.9663,0.9813,0.4915,4.1302,1.9753,0.8619,0.3591,14.306,3.4638,80,0.1617,0.1554,42,0.1512,0.8244,3.0,0.9989974,0.9987016,0.0001481,-0.0006298,-0.0048699,-0.053225,0.0534511,186.0,186.0,0.1934319,0.1006453,0.315518,0.0311117,0.1204669,-0.0672024,0.1414085,197.0,175.0
