# RUN_PARAMS {"alfanat":0.0,"batch":true,"bussola":1,"calore_scal":false,"calore_vett":true,"chi_basc":true,"chi_core":true,"coppia":1.0,"costanti_effettive":{"CS_M":2.0,"GAMMA":0.05,"K_C":2.0,"LAM":0.8,"PHI_CRIT":6.283185307179586,"SCALA_B":1.0},"cs_dinamico":true,"csv":"out_guscio_morbido\\cond_off_s2.csv","da_libera":false,"db_cleanup":false,"db_ogni":100,"denoise":false,"diaglog":"out_guscio_morbido\\diag_off_s2.csv","diffres":0.0,"dpi":100,"elast_c":null,"fps":20,"frames":0,"gamma":0.05,"giri":1.0,"guscio_morbido":false,"ham":0.0,"kfrange":0.0,"lam":0.8,"leggi_attive":{"CHI_BASC":true,"CHI_CORE":true,"CS_DINAMICO":true,"LS_AZIM":true,"OLON_PART":true,"PAV_COM":true,"PLAST_DIN":true,"POLO_MATURO":true,"REGIME":"deterministico","SPINORE":true,"SPINORE_VIVO":true,"SPIN_FEEDBACK":true,"SPIN_LARMOR":false,"SYNC_UPDATE":true,"TAU_USA_D0":true,"VERLET":true,"VERSO_CHI":true,"VIRIALE":true,"ZETA_LOC":true,"ZETA_VIR":true},"ls_azim":true,"maxnodi":4000000,"mitmax":0,"mupsi":-0.05,"nmasse":2,"nmasse_effettive":2,"nodi":900,"ogni":10,"ogni_effettivo":10,"olon_part":true,"out":null,"passi":2000,"passi_effettivi":2000,"passi_per_frame":null,"pav_com":true,"plam":1.0,"plast_din":true,"plastmit":0.0,"polo_maturo":true,"regime":null,"scala":1.0,"seed":2,"seed_effettivo":2,"sep":8.0,"sep_effettivo":8.0,"size":null,"solo_materia":false,"spin_feedback":true,"spin_larmor":false,"spin_positivi":false,"spinore_vivo":true,"sync":true,"sync_db":"out_guscio_morbido\\db_off_s2.pkl","tau_d0":true,"tauloc":1.0,"test":null,"verlet":true,"verso_chi":true,"viriale":true,"vista_rete":false,"zeta":0.75,"zeta_loc":true,"zeta_vir":true}
step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_spin_core,m0_spin_core_disp,m0_Mdyn,m0_Mcoh,m0_Rinerzia,m0_Jrot,m0_Jshell_frac,m0_Ncore,m0_Nshell,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,cs_eff_min,cs_eff_med,cs_eff_max,m0_picco_picco,m0_picco_n_dominio,m0_picco_chi,m0_picco_spin,m0_picco_spin_x,m0_picco_spin_y,m0_picco_spin_z,m0_picco_spinor_alpha_re,m0_picco_spinor_alpha_im,m0_picco_spinor_beta_re,m0_picco_spinor_beta_im,m0_picco_coerenza,m0_picco_verso_x,m0_picco_verso_y,m0_picco_verso_z,m1_picco_picco,m1_picco_n_dominio,m1_picco_chi,m1_picco_spin,m1_picco_spin_x,m1_picco_spin_y,m1_picco_spin_z,m1_picco_spinor_alpha_re,m1_picco_spinor_alpha_im,m1_picco_spinor_beta_re,m1_picco_spinor_beta_im,m1_picco_coerenza,m1_picco_verso_x,m1_picco_verso_y,m1_picco_verso_z,chi_core_media,chi_core_abs_media,rho0_core_max,rho_c_core,r_core_medio,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_feedback_arco,spin_cluster_modulo,spin_cluster_omega,spin_neel_modulo,spin_neel_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ,m0_picco_spin_plus,m0_picco_spin_minus,m0_picco_contrasto,m0_picco_q_x,m0_picco_q_y,m0_picco_q_z,m0_picco_q_modulo,m0_picco_n_plus,m0_picco_n_minus,m1_picco_spin_plus,m1_picco_spin_minus,m1_picco_contrasto,m1_picco_q_x,m1_picco_q_y,m1_picco_q_z,m1_picco_q_modulo,m1_picco_n_plus,m1_picco_n_minus
0,824,138465,0.0,2.8950758820227225e-12,3.722869352052776e-14,2.8950758820227225e-12,1.1567762402564998,8.723894499967807,7.52488853840363,-23.43971274826456,31.927524335705428,0.0022863358148355615,31.927524335705428,0.00027489226511815925,12.5662542625409,6.303873539825523,-1.0930006077522916,1.0243891323728924,0.013894532352187213,1.0930006077522916,0.04392170897528583,2.3997973526230796,1.2510866926729047,0.04392170897528583,2.3983179649179522,1.2508675141032037,0.0,0.0605102419917066,0.004498825318556422,1.0,1.0,1.0,0.00313871741346074,-0.11976912693035147,0,0,0,0.0,0.606756195178283,372,0.9988,0.0398,0.4607037556464122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,0,0,0,0,0.9988,372,0.606756195178283,0.0,0.0,1.9999999819488183,2.0,2.0,80.0,372.0,0.123719,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452.0,372.0,-0.0054567,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.053878906902756e-13,289.7828186099174,0.0,256,6.988945407393355e-19,7.549442298052329e-20,1.4024391638631656e-19,6.944433467493647e-19,1.415433220014209e-15,1.1503013989058355e-20,25.10143963545793,5.728330437853383,7.041091273084789,3.133066300507861,1.2771554206294493,1.567157106867153,-0.24732935207702378,2.1644444610198668e-08,0.911172824415737,0.0,0.052526146652358725,0.0,621.4857873344093,289.7828177215713,0.6091702876917268,0.609170287691728,0.609170287691728,0.76146285961466,9.990502213986907e-15,372,0.9988,0.9989,-0.00954,0.0,2,0.9977,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.00235,1.0,1.27874,0.26918,0.9749,0.9716,0.9965,0.4733,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,187.0
1,824,138465,6.880690908591636e-35,1.2333677447516145e-12,2.9737864845231165e-14,1.2333677447516145e-12,1.1661887001122333,8.723715687101196,7.524886430044261,-25.00999569161385,32.465859166342995,0.13015375402760085,32.465859166342995,0.00013705742503233864,12.56622339400815,5.803049161821371,-1.093000613592448,1.0243891317385252,0.013894532353145346,1.093000613592448,0.05,2.3997973526230583,1.2510940692396824,0.05232519778229544,2.3973363865375887,1.2505441469978673,1.4142115624116159e-08,0.06051025613382222,0.004498839460672047,0.17316849921529165,1.4141998550136377,0.9090236772662315,0.0031834872207674655,-0.11976915121892967,0,0,0,4.307828446970808e-32,0.6067562026494563,372,0.9974,0.03988,0.4607026318142949,0.0,0.0,4.3181937031526625e-32,4.307915895103953e-32,4.318193703152662e-23,1.5029090649612182e-32,0.0,372,0,0,0,0,0.998,372,0.6067562026494563,0.001418,0.0014183108362135766,1.999999987940343,2.0,2.0,80.0,372.0,-1.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,452.0,372.0,-1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.05339805825242718,1.0,2.8950758820227225e-12,289.7828177215713,0.0,256,9.606900482861445e-19,1.7042242429622754e-19,2.703409095754542e-19,1.112195296546033e-18,1.1012446792810908e-15,3.9535158644543284e-20,24.88423070539075,5.865595579975485,7.182968479086346,3.1330876475340794,1.277126782927324,1.5671336471033175,-0.24731038068913017,0.0,0.9111742543719613,3.2270562392037823e-07,0.8947401871165274,3.1050903110962214,621.4857873344093,289.7828177215713,0.6091702876917275,0.609170287691728,0.609170287691728,0.76146285961466,4.2561796950178635e-15,372,0.9932,0.9875,-0.00931,0.000954,2,0.9908,1.0,-3.140409,0.0,0.0,2.0,1.0,1.0,0.25178,0.02952,1.27874,0.26918,0.2946,1.0463,3.5512,0.9029,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,372.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,372.0
2,824,138465,1.0314833360153492e-33,1.7909813245302118e-12,3.602371685815386e-14,1.7909813245302118e-12,1.1661886997729696,8.723715685876291,7.52488643061055,-28.86946217784693,31.931397617485977,-1.5590999418561002,31.931397617485977,9.305109934842903e-05,12.56614343273515,5.3449858247191155,-1.0930006154417673,1.0243891375502678,0.013894532425420412,1.0930006154417673,0.05,2.39979735262303,1.2510940692396828,0.05232519773632361,2.39733638655162,1.2498790794030545,2.8284231248232317e-08,0.06051027027593785,0.00449885360278767,0.0012936656284957548,1.4141938411544392,0.7780913485389502,0.003226205594203328,-0.11976917550750714,0,0,0,6.631051647847328e-31,0.6067562084941658,372,0.9844,0.04177,0.460441001773415,0.0,0.0,6.73556777905521e-31,6.631075654653763e-31,6.73556777905521e-22,2.3445038758440093e-31,0.0,372,0,0,0,0,0.9949,372,0.6067562084941658,8.2e-05,8.249036789753639e-05,1.999999984171377,2.0,2.0,80.0,372.0,-0.1085843,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,452.0,372.0,-0.1052378,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.8058252427184466,1.0,1.2333677447516145e-12,289.7828177215713,0.0,256,2.6487492691188755e-18,8.526962053410927e-19,1.34049329427141e-18,2.7899021379637257e-18,1.3741528471101183e-15,1.1965065963527256e-19,30.54687638011829,8.465892948244797,10.69517918382715,3.1331101774953076,1.2770982121903027,1.567110322433626,-0.24729139999626085,1.189012955007701e-10,0.9111756844915254,3.3651559921015107e-07,0.0893204449239213,0.0906081039857609,621.4857873344093,289.7828177215713,0.6091702876917272,0.609170287691728,0.609170287691728,0.76146285961466,6.180426219235054e-15,372,0.9672,0.9462,-0.00875,-0.000513,2,0.9522,0.9998,-0.000209,0.0,0.0,2.0,1.0,1.0,0.25105,0.03275,1.27874,0.26917,0.8978,1.0489,1.1683,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,166.0,206.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,166.0,206.0
3,824,138465,1.6377461730879555e-15,6.09373878643928e-11,1.750107690410938e-11,6.09373878643928e-11,1.1661886415737437,8.723715684127741,7.524886430548725,-27.79222000994201,32.57717844687731,-0.25303653896732886,32.57717844687731,6.670744464588527e-05,12.56630108418182,3.8641902804981694,-1.0950717188837005,1.0291899185495987,0.01392337119782068,1.0950717188837005,0.050000239109087005,2.399796039792273,1.2510940704449514,0.052325019079769164,2.396571590443652,1.2485614453012424,0.0017317132763841646,0.07465226325692051,0.013589090375449987,0.4438753155429407,1.4138082267667014,0.9954783810042723,0.003266968055723073,-0.13694378891931724,0,0,0,1.7978895329087116e-09,0.6146818207551538,372,0.9671,0.03964,0.46038627381086467,0.02152428848692415,0.465157629141616,1.842205135462305e-09,1.7978899624617686e-09,1.0246484345125648,6.18251217965564e-10,0.004537731726934065,369,3,0,0,0,0.9671,372,0.6146818207551538,-0.249436,-0.24943563560003024,1.9999998972129494,1.9999999630481722,1.9999999987520691,242.0,372.0,0.210261,0.9999925,0.0001475,-0.0003457,0.9999924,1.0,-0.0,7.37e-05,-0.0001729,0.9766802,0.0001475,-0.0003457,0.9999999,553.0,372.0,-0.4202389,0.9999821,0.0001562,0.0001474,0.9999821,1.0,0.0,7.81e-05,7.37e-05,0.9429064,0.0001562,0.0001474,1.0,0.0,1.0,1.7909813245302118e-12,289.78282357967805,0.0,256,9.348289046087187e-18,2.761673116008504e-18,4.401787937867869e-18,1.9455170233810804e-17,7.294706878420392e-12,4.644214140760396e-19,30.531627228494088,8.90862710836837,10.980369762199228,3.131241507430747,1.0413101432230956,1.3681616609958571,0.20085067227090259,1.198089202999468e-10,0.9070451695234926,0.010187118762903404,0.09142993224672365,0.12592897436986847,621.4857997108462,289.7828234923851,0.6091702876917018,0.6091702876917245,0.609170287691728,0.7614628596146557,2.1028640390065807e-13,372,0.9285,0.9285,-0.01277,1.385898,2,0.8979,0.999,-0.007685,15.993,7.9966,2.0,1.0,1.0,0.24476,0.04494,1.27906,0.26917,0.9047,1.0419,1.1516,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,80,0.1018,0.7401,38,0.2589,-0.4056,-3.0,0.9999924,0.9999926,-1e-07,2.19e-05,-8.38e-05,0.2102593,0.2102593,224.0,148.0,0.9999799,0.9999831,-1.6e-06,0.0001094,-5.8e-06,-0.4202328,0.4202328,109.0,263.0
4,824,138465,4.787609828424948e-14,9.262244436021705e-10,2.417528965654021e-10,9.262244436021705e-10,1.1661883616927804,8.723715692242715,7.524886428693338,-29.33746073150907,30.0484179806609,-0.1798193959426381,30.0484179806609,0.00040940016890367303,12.565736410570107,3.780600257686776,-1.0948299557125831,1.0354949825989896,0.01401118561524701,1.0948299557125831,0.05000055868832029,2.399791191948915,1.2510940816702363,0.054725584065227977,2.397155030552896,1.2486591657403505,0.0026415138310786077,0.08879356499130224,0.022393321835020238,0.32971554749291765,1.4135359813605233,0.9879780321789611,0.003305865475208212,-0.15376157692740527,0,0,0,3.899667887118494e-08,0.6289542189903541,372,0.9631,0.03977,0.46169649275747726,0.015764565737001107,0.46136161539028175,4.035085995484434e-08,3.899767436067855e-08,1.0346991356882094,1.2876508810013927e-08,0.00208286396480447,371,1,0,0,0,0.9631,372,0.6289542189903541,0.794742,0.7947422438407212,1.9999986510026477,1.9999997593920662,1.999999997280802,365.0,372.0,-0.1532711,0.995711,-0.0105524,0.0316792,0.995151,0.9998597,3e-07,-0.0052866,0.0158923,0.9666054,-0.0105978,0.0318157,0.9994376,477.0,372.0,-0.1479262,0.9534577,-0.0131289,-0.0068157,0.9533429,0.9999726,-1.2e-06,-0.0065831,-0.003378,0.9487516,-0.0137697,-0.0071484,0.9998796,0.0,1.0,6.09373878643928e-11,289.7828444878439,0.0,256,4.583109134812739e-17,2.0718395483109196e-18,7.657296926758542e-18,8.217802046528638e-17,1.4765286303056534e-10,-5.289803742428718e-19,30.512481393720005,8.06397542704104,10.009273346345099,3.1233393332741026,1.3496719882667294,1.6853889271221116,0.31039397456654216,2.452849385154574e-10,0.8763360101903721,0.011427847495020611,0.10141792885172222,0.07726574179156404,621.4858451785226,289.7828446927917,0.6091702876913293,0.6091702876916519,0.609170287691728,0.7614628596145648,3.196270795754288e-12,372,0.9306,0.9306,-0.01276,0.547179,2,0.8963,0.9979,0.0031,16.221,8.1107,2.0,0.2621,1.0,0.24912,0.08822,1.27911,0.26099,0.8974,1.0493,1.1693,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,80,0.0603,0.9772,37,0.1766,-0.7879,-1.0,0.9962112,0.9954259,0.0003943,0.0014812,-0.0144324,-0.1518553,0.1525468,181.0,191.0,0.9571734,0.9509697,0.0032511,-0.0096781,-0.0114724,-0.1382847,0.1390968,152.0,220.0
5,824,138465,7.380781434465529e-15,4.349168357875028e-09,1.3501104551754513e-09,4.349168357875028e-09,1.1661875600467217,8.723715888468455,7.524886423282459,-24.861510346883193,29.210811673470825,-0.028694479131012574,29.210811673470825,1.612793791891604e-05,12.566305668663352,3.739154590310845,-1.0985677760253407,1.0402553680951885,0.014068890966196387,1.0985677760253407,0.05000234663658711,2.399781046106787,1.2510945736057353,0.05342777439959466,2.397343231153269,1.2410519369429571,0.010472016773142363,0.10288803433490484,0.032525233611246845,0.003110154071158777,1.4141589183811136,0.8953022178794471,0.0033430229525057598,-0.17022268152160225,0,0,0,2.716882097683517e-07,0.6177656001676629,372,0.9584,0.04084,0.46289150525612016,0.019587106147474595,0.46218264763072864,2.8186232210303485e-07,2.716907946890875e-07,1.037437880166633,9.40083243636507e-08,0.0015781003439463738,371,1,0,0,0,0.9584,372,0.6177656001676629,-0.099166,-0.09916602026666421,1.9999946566441753,1.9999983920962396,1.9999999972628923,365.0,372.0,0.089618,0.5661285,0.120153,-0.3235494,-0.4487544,0.7546138,-0.002761,0.227016,-0.6156412,0.9639167,0.2122363,-0.5715123,-0.7926724,736.0,372.0,-0.2790666,0.1266269,0.0658454,0.0665679,-0.0852494,0.991509,0.0030115,0.0968501,0.0867233,0.9442481,0.5199957,0.5257016,-0.6732328,0.0,1.0,9.262244436021705e-10,289.7828868151416,0.0,256,2.137893747941114e-16,1.1101311010441644e-17,3.716476375974849e-17,7.047624931179676e-16,6.736938531926292e-10,3.271312346167123e-20,30.97182449387702,8.480377071502126,10.757772832973492,3.1244007284522284,1.002737020594497,1.3369089841071504,-0.012698183718945204,6.224365497804534e-10,0.2968287872818294,2.349163728958506,0.03166342777315123,1.8279611152863782,621.4859343595793,289.7828862756218,0.6091702876898557,0.6091702876912364,0.609170287691728,0.7614628596140455,1.500836855402977e-11,372,0.9261,0.9261,-0.01249,-0.021099,2,0.8876,0.9978,0.000836,16.164,8.0821,2.0,0.2294,1.0,0.24978,0.09947,1.27941,0.24872,0.9018,1.0449,1.1587,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,80,0.0513,-0.9212,37,0.1817,-0.9187,0.0,0.5534507,0.5824129,-0.025498,0.003081,-0.040403,-0.0160263,0.0435745,197.0,175.0,0.1013339,0.1415476,-0.1655692,-0.0241636,-0.0363954,0.0333912,0.0549861,136.0,236.0
6,824,138465,3.2348550389761212e-15,1.396457676730241e-08,4.271368932618753e-09,1.396457676730241e-08,1.1661855879176695,8.72371710921831,7.524886421785149,-26.40399611662772,28.38072864912193,0.03565882788635719,28.38072864912193,0.0007406097051886423,12.566329858682058,3.8496151837678463,-1.0980974988690566,1.0481243094909554,0.014151771773604806,1.0980974988690566,0.050004366347030656,2.399760230713349,1.2510955208073256,0.05243021405770498,2.3973553099955414,1.232333936852461,0.012773859987122537,0.11702522012022937,0.041855823493486606,0.0010299253034513622,1.414208379868252,0.8802041246181324,0.003378563447392339,-0.18615074808678234,0,0,0,8.931987694765859e-07,0.6219581817459494,372,0.9601,0.04191,0.4634075896592625,0.023948016487689093,0.4641388694452467,9.315786558107291e-07,8.932326060250342e-07,1.0429295230906743,3.002194932954179e-07,0.0,372,0,0,0,0,0.9601,372,0.6219581817459494,0.153005,0.1530046169773076,1.9999899689628795,1.9999969197820777,1.9999999957941077,377.0,372.0,-0.139736,0.044264,0.0032864,-0.0137545,-0.0419442,0.719843,0.0108892,0.2349478,-0.6530751,0.9588012,0.074245,-0.3107368,-0.9475918,473.0,372.0,-0.1535867,0.0263626,0.006383,-0.0140175,0.0213952,0.9941151,0.036437,0.0931068,0.0416972,0.9424477,0.242123,-0.5317189,0.8115735,0.0,1.0,4.349168357875028e-09,289.78294574209366,0.0,256,5.795906842204176e-16,3.707804989444403e-17,9.346080862125532e-17,5.153072066777922e-15,2.072910346355778e-09,-5.4036968746392985e-18,23.712791819688206,7.662826978087864,9.492392035209317,3.130303736243089,1.3850131793686837,1.6737730378525175,-0.017393703221071952,2.523414572461758e-08,0.03481241171438314,0.07189165795903989,0.02994949586939542,1.7727387972512028,621.4860634687361,289.7829464758967,0.6091702876857163,0.6091702876899937,0.609170287691728,0.761462859612492,4.818978113490865e-11,372,0.926,0.926,-0.01225,-0.096111,2,0.8891,0.9978,-0.000706,16.171,8.0854,2.0,0.2321,1.0,0.25317,0.09911,1.2794,0.21907,0.9005,1.0462,1.1617,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,80,0.1078,-0.9678,38,0.2294,-0.5854,0.0,0.0855214,0.0238036,0.5645343,0.0184222,-0.0192645,-0.0201136,0.0333924,171.0,201.0,0.030222,0.0665668,-0.375506,-0.0180398,0.0185776,-0.0437038,0.0507995,162.0,210.0
7,824,138465,5.1049067783853625e-14,3.7033505668533383e-08,1.052358106912776e-08,3.7033505668533383e-08,1.1661811727742186,8.723719668813795,7.524886471343317,-27.963861644454344,28.52697342802203,0.17473182287176287,28.52697342802203,0.0001212910966642793,12.566324696208461,3.895998170390846,-1.1026845921236454,1.059312339934233,0.014240436612155216,1.1026845921236454,0.05000949200724673,2.3997182648453013,1.2510976462856922,0.052645695357215055,2.397382553071517,1.2162462603692121,0.01629612887483657,0.13114908672638118,0.05120548509671713,0.005066105208954563,1.414211951121573,0.9599701974002323,0.0034127545838887625,-0.20157768434026338,0,0,0,1.9518017854788245e-06,0.6175892810433761,372,0.9585,0.04197,0.4643925059295346,0.019779314341574424,0.46622506375810974,2.0316916974600518e-06,1.951847995245535e-06,1.0409067214296432,6.660246818638496e-07,0.0031466034837135367,371,1,0,0,0,0.9585,372,0.6175892810433761,0.187374,0.1873741230532906,1.9999834598866455,1.9999952733798323,1.999999993270898,102.0,372.0,0.2653276,0.0730842,-0.0061823,-0.00031,0.0728216,0.6409731,-0.0909707,0.2874478,-0.7058694,0.9607735,-0.084591,-0.0042422,0.9964067,473.0,372.0,-0.3849081,0.0598821,-0.0517871,0.0147601,-0.0261936,0.9965434,-0.0272445,0.0421395,0.0662062,0.9400447,-0.8648174,0.2464859,-0.4374192,0.0,1.0,1.396457676730241e-08,289.78301398689814,0.0,256,3.387687244921726e-16,3.888425085137837e-17,6.62507052987722e-17,1.7178001288074697e-14,4.855807965353611e-09,1.1118229975350278e-17,25.201092249266253,7.6376786752884165,9.496139099471128,3.116674724015692,1.3034001537936408,1.6116658573283738,-0.11823047235159698,5.68676058992928e-08,0.0237618731332014,2.2445489617874617,0.019399010365162294,1.9935141147302802,621.4862030575576,289.7830115625694,0.6091702876757852,0.6091702876877969,0.609170287691728,0.7614628596097461,1.277973662736167e-10,372,0.9251,0.9251,-0.01198,-0.048123,2,0.8868,0.9978,0.000662,16.148,8.0738,2.0,0.2252,1.0,0.24833,0.09858,1.27944,0.16659,0.9015,1.0451,1.1593,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,80,0.1105,-0.9921,37,0.2252,-0.2391,-1.0,0.0779699,0.0650733,0.0901591,-0.0043009,0.0036926,0.0252191,0.0258483,224.0,148.0,0.0777408,0.067074,0.0736584,0.0088046,-0.0014006,0.0423357,0.0432643,108.0,264.0
8,824,138465,3.544924789863389e-14,7.577979356075189e-08,2.1200781688478615e-08,7.577979356075189e-08,1.1661718153792549,8.723729736599253,7.524886688241397,-29.36640261719893,29.288439995989304,0.18487224465297822,29.36640261719893,0.0004875043747139115,12.566004134199343,3.8215209253591955,-1.1030609751127225,1.063618252599874,0.014572293828250439,1.1030609751127225,0.05001275179334946,2.39963477665024,1.251102358874959,0.06920228988100359,2.397439876450326,1.1897930074909593,0.01936742631258131,0.14506902208347652,0.06020482573318273,0.006145717548400764,1.4142119185357553,0.9161327569898737,0.0034458760667455167,-0.21636377998198245,0,0,0,4.020069663470287e-06,0.6178753135630853,372,0.9576,0.04315,0.46498194209148375,0.02591349959513629,0.4664182380494302,4.208617701753171e-06,4.020209558280336e-06,1.046865254345952,1.3708430169718266e-06,0.004140758020247598,371,1,0,0,0,0.9576,372,0.6178753135630853,0.106406,0.10640629919073774,1.999976167744373,1.9999933408949537,1.9999999881098665,430.0,372.0,-0.1562605,0.0838923,0.0249415,-0.0227673,0.0767951,0.7792834,-0.070936,0.2662625,-0.5628407,0.9553264,0.2973042,-0.2713877,0.915401,473.0,372.0,0.0374371,0.0307923,-0.0160489,0.0234716,0.0118187,0.9647478,-0.1565534,-0.09389,0.1895717,0.9432684,-0.5211994,0.7622561,0.3838188,0.0,1.0,3.7033505668533383e-08,289.7830991603111,0.0,256,1.3363789135539653e-15,1.2769902363020843e-16,2.6495496141758644e-16,6.044540236703822e-14,1.0219009786502519e-08,-9.423918902694688e-18,21.99708960442709,6.253230881436921,7.713869187615854,3.132730143088193,1.2998047272511153,1.5966761497741457,-0.00908577127802148,9.500326206105366e-08,0.03465571137511164,1.4936585360136623,0.021281073897513856,0.9435361329417585,621.486389507971,289.78309849959555,0.6091702876591049,0.6091702876834799,0.609170287691728,0.7614628596043499,2.615052221924449e-10,372,0.9248,0.9248,-0.01179,-0.047429,2,0.8857,0.9978,0.001234,16.145,8.0725,2.0,0.2304,1.0,0.24993,0.09836,1.27922,0.15287,0.8987,1.048,1.1661,0.5,2.2207,1.9387,0.0846,0.0,8.5421,3.8466,80,0.0971,-0.9233,38,0.1105,-0.1594,-1.0,0.0921305,0.0942931,-0.0116003,0.0094376,-0.0297146,-0.0309005,0.0438961,142.0,230.0,0.0521192,0.0562042,-0.0377118,0.0359088,0.0130728,0.0227312,0.044464,190.0,182.0
