# RUN_PARAMS {"alfanat":0.0,"batch":true,"bussola":1,"calore_scal":false,"calore_vett":false,"chi_basc":false,"chi_core":false,"chi_da_spinore":false,"coppia":1.0,"costanti_effettive":{"CS_M":2.0,"GAMMA":0.05,"K_C":2.0,"LAM":0.8,"PHI_CRIT":6.283185307179586,"SCALA_B":1.0},"cs_dinamico":false,"csv":"out_sync_spinore\\cond_on_s1.csv","da_libera":false,"db_cleanup":false,"db_ogni":200,"denoise":false,"diaglog":"out_sync_spinore\\on_s1.csv","diffres":0.0,"dpi":100,"elast_c":null,"fps":20,"frames":0,"gamma":0.05,"giri":1.0,"guscio_morbido":false,"ham":0.0,"kfrange":0.0,"lam":0.8,"leggi_attive":{"CHI_BASC":false,"CHI_CORE":false,"CS_DINAMICO":false,"LS_AZIM":false,"OLON_PART":false,"PAV_COM":false,"PLAST_DIN":false,"POLO_MATURO":false,"REGIME":"deterministico","SPINORE":true,"SPINORE_VIVO":true,"SPIN_FEEDBACK":false,"SPIN_LARMOR":false,"SYNC_UPDATE":true,"TAU_USA_D0":false,"VERLET":false,"VERSO_CHI":false,"VIRIALE":false,"ZETA_LOC":false,"ZETA_VIR":false},"ls_azim":false,"maxnodi":4000000,"mitmax":0,"mupsi":-0.05,"nmasse":2,"nmasse_effettive":2,"nodi":900,"ogni":10,"ogni_effettivo":10,"olon_part":false,"out":null,"passi":2000,"passi_effettivi":2000,"passi_per_frame":null,"pav_com":false,"plam":1.0,"plast_din":false,"plastmit":0.0,"polo_maturo":false,"regime":null,"scala":1.0,"seed":1,"seed_effettivo":1,"sep":6.0,"sep_effettivo":6.0,"size":null,"solo_materia":false,"spin_feedback":false,"spin_larmor":false,"spin_positivi":false,"spinore_corretto":true,"spinore_vivo":true,"sync":true,"sync_db":"out_sync_spinore\\db_on_s1.pkl","sync_spinore":true,"tau_d0":false,"tauloc":1.0,"tempo_proprio_orientato":false,"test":null,"tw_spinore":false,"verlet":false,"verso_chi":false,"viriale":false,"vista_rete":false,"zeta":0.75,"zeta_loc":false,"zeta_vir":false}
step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_spin_core,m0_spin_core_disp,m0_spin_axis_R,m0_omega_axis_R,m0_spin_core_cv,m0_Mdyn,m0_Mcoh,m0_Rinerzia,m0_Jrot,m0_Jshell_frac,m0_Ncore,m0_Nshell,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,m0_picco_picco,m0_picco_n_dominio,m0_picco_chi,m0_picco_spin,m0_picco_spin_x,m0_picco_spin_y,m0_picco_spin_z,m0_picco_spinor_alpha_re,m0_picco_spinor_alpha_im,m0_picco_spinor_beta_re,m0_picco_spinor_beta_im,m0_picco_coerenza,m0_picco_verso_x,m0_picco_verso_y,m0_picco_verso_z,m1_picco_picco,m1_picco_n_dominio,m1_picco_chi,m1_picco_spin,m1_picco_spin_x,m1_picco_spin_y,m1_picco_spin_z,m1_picco_spinor_alpha_re,m1_picco_spinor_alpha_im,m1_picco_spinor_beta_re,m1_picco_spinor_beta_im,m1_picco_coerenza,m1_picco_verso_x,m1_picco_verso_y,m1_picco_verso_z,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_feedback_arco,spin_cluster_modulo,spin_cluster_omega,spin_neel_modulo,spin_neel_omega,spin_axis_R,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ,m0_picco_spin_plus,m0_picco_spin_minus,m0_picco_contrasto,m0_picco_q_x,m0_picco_q_y,m0_picco_q_z,m0_picco_q_modulo,m0_picco_n_plus,m0_picco_n_minus,m1_picco_spin_plus,m1_picco_spin_minus,m1_picco_contrasto,m1_picco_q_x,m1_picco_q_y,m1_picco_q_z,m1_picco_q_modulo,m1_picco_n_plus,m1_picco_n_minus
0,824,138571,0.0,3.813147640923862e-12,3.903651188349267e-14,3.813147640923862e-12,0.43214000975998335,6.764603784988526,5.7222516854321,-9.220169508719083,9.230822106345322,-0.0002611741218899611,9.230822106345322,0.00016920300822390326,12.566347903676304,6.300495346250676,-1.0879596805795027,1.0019483028542497,0.00029984147990763275,1.0879596805795027,0.05713776769883193,2.3984126484533506,1.3530527368501113,0.05713776769883193,2.398279983049147,1.352506474216083,0.0,0.057905409063333704,0.004402040137754053,1.0,1.0,1.0,0.019165553751225656,-0.12065323817257095,0,0,0,0.0,0.6122909156143452,372,0.9987,-0.02108,0.450489026714531,0.0,0.0,0.0,0.05838523794715927,0.0,3.622075213713119e-13,2.0306672768016314e-13,0.00036220752137131187,3.3892594158833118e-12,0.0,373,0,0,0,0,0.9989,372,0.6122909156143452,0.0,0.0,80.0,372.0,-5.97e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452.0,372.0,0.0591168,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,256,1.0677037108587285e-18,4.429787900301611e-20,1.1428114326936434e-19,1.1049643325969504e-18,2.5619947706788874e-15,9.25560829546343e-21,24.727040524228023,7.493836985216831,9.175529010898517,3.140302852059597,1.0524075932157964,1.4556901134423026,-0.0022640621237310574,0.0,0.8962696651400275,0.0,0.02212827860141555,0.0,0.0,621.4857873344093,289.7828177215713,0.6091702876917264,0.609170287691728,0.609170287691728,0.76146285961466,1.3158639531856596e-14,372,0.9988,0.9987,0.02718,0.0,2,0.9975,1.0,0.0,0.0,0.0,0.0,0.00224,1.0,1.25622,0.27246,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,175.0
1,824,138571,6.24543836335232e-35,3.5543320575484785e-12,3.426596787348346e-14,3.5543320575484785e-12,0.42510047323682554,6.763965028439001,5.722203017757991,-9.227600942193439,8.879432164419764,-0.02478825363941771,9.227600942193439,0.0001674071307897276,12.565786223046832,6.140469393191234,-1.0879596824359532,1.0019483045631468,0.00029984148201274495,1.0879596824359532,0.05713776769883193,2.398412648453427,1.3530527368501108,0.05713776769883193,2.398370137894064,1.3516380241899095,1.4142115624116159e-08,0.05790542320544933,0.0044020542798696785,0.00471218234449422,1.4142040087351104,0.9354682428210487,0.019194860355649452,-0.12065326579973353,0,0,0,7.2934867333916815e-28,0.6122909226955827,372,0.9956,-0.02188,0.450757543228296,0.0,0.0,0.0,0.05838523794715928,0.0,3.0498803009377984e-13,-8.805428691113998e-15,0.0003049880300937798,2.8538434194334528e-12,0.0028538434194334524,372,1,0,0,0,0.9931,372,0.6122909226955827,-0.001776,-0.0017761741681132648,80.0,372.0,-0.0027353,1.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,452.0,372.0,0.0813361,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,256,9.618049871915881e-19,4.6444660943343024e-20,1.0608307726984808e-19,1.0006990378539014e-18,2.2489310276191873e-15,-1.7881730387574997e-21,25.735190055293057,7.504813482297813,9.451498899014375,3.1400476666044113,1.0524076551548607,1.4556839119490315,-0.002254208909902744,0.0,0.8962696977691678,1.9140888122715278e-07,0.022128093324031855,4.5519879319879885e-05,0.0,621.4857873344093,289.7828177215713,0.6091702876917265,0.609170287691728,0.609170287691728,0.76146285961466,1.2265503129186724e-14,372,0.9273,0.9081,0.03684,0.05973,2,0.9232,0.9999,-3.138127,0.0,0.0,2.0,0.25548,0.47899,1.25622,0.27246,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,186.0,186.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,197.0,175.0
2,824,138571,8.21262384206949e-34,2.763712757905795e-12,3.415273970062157e-14,2.763712757905795e-12,0.42510046959687864,6.763965027919805,5.722203018190556,-9.227600937504608,9.20568075495621,-0.027310833098723213,9.227600937504608,0.00016202988936708795,12.566182027110699,7.374546471021282,-1.0879596875383062,1.0019483095754806,0.00029984153622895145,1.0879596875383062,0.05713776769883193,2.3984126484535033,1.35305273685011,0.05713776769883193,2.398412648453708,1.3498996392571612,2.8284231248232317e-08,0.05790543734756495,0.004402068421985302,0.0002136017933012102,1.4035495191603617,0.6341344361160655,0.019222406592958298,-0.12065329341692274,0,0,0,1.102401664968067e-27,0.6122909284637201,372,0.9761,-0.02606,0.4509483562673051,0.0,0.0,0.0,0.0583852382803352,0.0,2.669596002049347e-13,-2.1339840858390892e-13,0.0002669596002049347,2.4980026170831173e-12,0.002498002617083117,371,2,0,0,0,0.9639,372,0.6122909284637201,0.003034,0.0030340353334341597,80.0,372.0,-0.014803,1.0,-1e-07,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,-1e-07,-0.0,1.0,452.0,372.0,0.0509566,1.0,0.0,-1e-07,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,-1e-07,1.0,256,8.339353515138768e-19,3.4677418026157206e-20,8.741010954661146e-20,8.300830231511e-19,2.150096622000641e-15,8.225716311510379e-21,13.753918299679672,5.248327680406323,6.3067111055404,3.13979277314406,1.052407736597956,1.4556777761139312,-0.002244345094928629,0.0,0.8962697310312833,1.8848643661548996e-07,0.022127902717522276,4.618396822466366e-05,0.0,621.4857873344093,289.7828177215713,0.609170287691727,0.609170287691728,0.609170287691728,0.76146285961466,9.537186433742326e-15,372,0.7552,0.7434,0.02703,0.006622,2,0.8065,0.9192,0.01147,0.0,0.0,2.0,0.26802,0.93474,1.25622,0.27246,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,186.0,186.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,197.0,175.0
3,824,138571,3.0607888133516226e-16,4.820096209140738e-11,1.4665171710813442e-11,4.820096209140738e-11,0.4251002662908227,6.7639650276359395,5.722203016827975,-9.341674447085298,9.394654544571363,-0.05444808640642,9.394654544571363,0.0008428775521111534,12.566346810219247,8.149530718712375,-1.0927225690992535,1.0019659530629874,0.0006391254039508074,1.0927225690992535,0.057137767486229125,2.3984157288455488,1.353052744399509,0.05713776769744951,2.3984157288455488,1.3466348795967928,4.7150107676190434e-05,0.07204736386807924,0.01375675085019579,3.793462518364432e-05,1.348428192652076,0.6056993330824593,0.019248328437046946,-0.14016562140800362,0,0,0,7.58934282750468e-09,0.6172667393327094,372,0.9146,-0.03542,0.4530712593136429,-0.05290191682033592,0.455276329657278,0.9999822249497258,0.058937101724682105,1.108413976088827,8.305770306795437e-09,7.58935520883506e-09,1.0943973602825139,2.9039768079881377e-09,0.031066428023193673,366,7,0,0,0,0.9146,372,0.6172667393327094,0.284093,0.2840929324045327,111.0,372.0,-0.1063209,0.9999831,2.99e-05,-0.0002768,0.999983,1.0,0.000174,1.47e-05,-0.0001384,0.9203774,2.99e-05,-0.0002768,1.0,783.0,372.0,0.525985,0.9999828,3.1e-05,-0.0001963,0.9999828,1.0,-0.0002429,1.62e-05,-9.8e-05,0.7850373,3.1e-05,-0.0001963,1.0,256,6.0048521258833424e-18,3.091516159697242e-19,8.104775930664467e-19,6.0515676374857276e-18,9.90483290909621e-12,8.632278990458165e-20,20.491560047976364,5.444916253425491,6.644615029878103,3.071395108146071,0.9345647307073126,1.2267687635822595,-0.021090178251002567,0.0,0.9039368949105505,0.003672796715020305,0.021368394964473764,0.5827969905371949,0.9872612532212662,621.4858038645822,289.7828254291652,0.6091702876917072,0.6091702876917218,0.609170287691728,0.7614628596146522,1.6633477853638247e-13,372,0.7965,0.7965,0.02639,1.098455,2,0.7287,0.432,-0.017983,12.114,6.0572,2.0,0.28592,0.87381,1.2546,0.27246,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.1266,-0.7592,42,0.1093,-0.9806,-1.0,0.9999863,0.9999805,2.9e-06,-5.95e-05,-0.0001772,-0.1063163,0.1063164,186.0,186.0,0.9999808,0.9999892,-4.2e-06,-7.31e-05,-0.0001039,0.5259729,0.5259729,197.0,175.0
4,824,138571,1.727433158673103e-14,5.81436454830516e-10,1.0524343501467163e-10,5.81436454830516e-10,0.42509947799762077,6.763965028661333,5.722203010725343,-9.337569439102891,9.340821295977637,-0.09520400225968859,9.340821295977637,0.0007075288968734182,12.566021592351529,8.16291276447464,-1.092809203584955,1.0069537424564559,0.0007086375384970066,1.092809203584955,0.05713776749666908,2.39842391401718,1.3530527084219974,0.06984314700500083,2.397974811957267,1.3418332517830494,0.0029390866820466336,0.0853913425195473,0.019906784697555538,6.835970776419842e-05,1.3033470686995843,0.5641463361581688,0.019272747790413207,-0.1591840428905662,0,0,0,7.537479177399666e-09,0.6127494287731499,372,0.8622,-0.04036,0.45308410500882274,-0.04465246745666318,0.4504616808423491,0.9876184920554365,0.05008603344171031,1.0873175328086093,9.164925362577451e-09,7.537371621010918e-09,1.2159312056512672,3.473263652220698e-09,0.1069254732713607,348,25,0,0,0,0.8622,372,0.6127494287731499,-0.166975,-0.16697503787156864,154.0,372.0,-0.1068257,0.9960661,-0.0257201,0.0030005,0.9957294,0.9999136,0.0004069,-0.013052,0.0014826,0.8794021,-0.0258217,0.0030123,0.999662,823.0,372.0,0.3067191,0.975888,0.0038275,0.0315222,0.9753713,0.9998696,-0.0003679,0.0018766,0.0160368,0.723591,0.0039221,0.0323011,0.9994705,256,1.750829993887103e-17,9.015634427546586e-19,2.3420804248369723e-18,5.76976180037983e-17,6.14422118285226e-11,9.063287401580527e-20,21.151783929507495,5.366157768879604,6.646101470686786,3.1123302714511767,1.0504352879626841,1.3693316904971697,-0.0006832792903007645,0.0,0.8797772330451045,0.026436465839929844,0.029963450058153377,0.6408466279035454,0.9739316591633542,621.485813779834,289.7828300523918,0.6091702876914776,0.6091702876917122,0.609170287691728,0.7614628596146402,2.006455850836277e-12,372,0.6966,0.6966,0.0423,-0.266174,2,0.6008,-0.2143,0.001486,12.07,6.0349,2.0,0.29868,0.80386,1.25358,0.26458,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.0833,-0.2705,43,0.0413,-0.2415,1.0,0.9956691,0.9963935,-0.0003636,0.0047961,0.0015581,-0.1066812,0.1068004,186.0,186.0,0.9809053,0.9665029,0.0073957,0.000622,0.0164648,0.3054902,0.3059342,197.0,175.0
5,824,138571,2.594938908864876e-14,3.1864100167629383e-09,4.983141389306348e-10,3.1864100167629383e-09,0.42509764010969553,6.763965028624406,5.722202998912839,-9.401425406462938,9.10475009582424,-0.1528272369193528,9.401425406462938,0.0002251608551929274,12.564954620010624,8.018895005245817,-1.0929208746951522,1.0127262202071088,0.0007599723966061932,1.0929208746951522,0.05713776850669247,2.3984297920046243,1.3530529855043554,0.08610674369633971,2.397317209114548,1.333959048085037,0.0030222515624984472,0.09645681751184977,0.025864762926199134,0.0004112774149009901,1.355612372056308,0.5968430957238932,0.019295833939352015,-0.1776211744661709,0,0,0,7.980330259839884e-09,0.6155753152211321,372,0.8147,-0.04179,0.45297004838153204,-0.04647771468950469,0.4438032305146103,0.7946017946928341,0.8667163673102697,1.0670572539383936,1.0862046307120023e-08,7.98867653680476e-09,1.359680324654192,4.335622697630904e-09,0.15680913282626613,339,34,0,0,0,0.8147,372,0.6155753152211321,-0.05821,-0.05821006766413861,154.0,372.0,-0.1433335,0.8827216,0.0042122,0.0148492,0.8825866,0.9982426,0.0025815,0.0579994,0.0118761,0.8366627,0.0047718,0.016822,0.9998471,823.0,372.0,0.2522716,0.3312292,-0.0442017,0.1486674,-0.2926722,-0.4918983,0.0053595,0.0404754,-0.8696948,0.6872741,-0.1334473,0.4488355,-0.8835941,256,5.305218329402954e-17,1.2278192134626249e-18,3.9149562702657994e-18,9.095292702564476e-16,2.329809333921807e-10,-1.7691482297089124e-19,22.694934918235496,5.991556236728738,7.286740308928268,3.1346003628532633,1.0545735909851257,1.3937670916686613,-0.0006394086512343522,0.0,0.31077407335867413,0.1731057323921503,0.09442474065142724,1.9573829358119263,0.28055744942884314,621.4858145608779,289.78283041657244,0.6091702876903563,0.6091702876917111,0.609170287691728,0.7614628596146389,1.0995855110471411e-11,372,0.6404,0.6404,0.07261,-0.132571,2,0.5219,-0.3131,-0.001148,11.993,5.9967,2.0,0.30993,0.68772,1.25264,0.24766,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.0408,0.9747,43,0.0632,0.9998,4.0,0.9499669,0.8324415,0.0659363,-0.0025308,0.008851,-0.0691287,0.069739,186.0,186.0,0.4668286,0.1142306,0.6068196,-0.0282844,0.1426239,-0.2089729,0.2545806,197.0,175.0
6,824,138571,2.2236889115710463e-16,9.977235388968585e-09,1.632453466931216e-09,9.977235388968585e-09,0.42509437002938966,6.763965024797015,5.722202983300099,-9.277956931914074,9.410746994284342,-0.17246857088581635,9.410746994284342,0.0005822694987211753,12.565640712094178,7.772977353183542,-1.092944095967901,1.0199159962134434,0.0008007537204655619,1.092944095967901,0.057137827307021605,2.3984497042402064,1.353052985183087,0.08892718680191107,2.3962066296085345,1.3175206639047,0.0036805255319619593,0.10657180917582874,0.031895525828754205,0.00024460118089120186,1.4135246775877546,0.8887456016601533,0.01931772996375428,-0.19556517756357428,0,0,0,8.527193679580304e-09,0.6183568044751415,372,0.7858,-0.04238,0.45379137855780854,-0.044130630625220886,0.4430681636687852,0.8500155163741322,0.6228015899093688,1.063941732779342,1.1632982826806219e-08,8.54896043436454e-09,1.3607482355450764,4.669357226556558e-09,0.09650982356299845,338,36,0,0,0,0.7858,372,0.6183568044751415,-0.00618,-0.006179955911197466,154.0,372.0,-0.1449342,0.8471979,0.0082397,0.0065263,0.8471327,0.9993857,0.0038712,0.0291244,0.0191057,0.8067745,0.0097258,0.0077033,0.999923,823.0,372.0,0.1921564,0.039403,-0.0039705,0.0342714,-0.0190344,0.5874695,-0.0152849,0.2186356,0.7790022,0.6686148,-0.1007654,0.8697644,-0.4830696,256,2.2463691950578914e-16,2.5783903680336356e-18,1.5868093476154265e-17,5.820640721287529e-15,7.023302943544884e-10,1.2150264219354596e-18,18.93704352656625,5.823075868268727,7.101371502050221,3.068653502032035,0.8727477611481381,1.1729863021322156,0.015539905775538168,0.0,0.4263080128910579,0.1898530939630362,0.025430927307542157,1.0804002074795311,0.023365265155963086,621.4858154480288,289.7828308302281,0.6091702876874328,0.6091702876917101,0.609170287691728,0.7614628596146376,3.4430043216790296e-11,372,0.6161,0.6161,0.07515,-0.045404,2,0.4846,-0.3181,0.000357,11.971,5.9855,2.0,0.32547,0.63287,1.25184,0.21366,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.1165,0.5982,43,0.1029,0.9003,3.0,0.9011463,0.8095789,0.0535255,-0.0488179,0.0155714,-0.0779799,0.0933088,186.0,186.0,0.0617863,0.015549,0.597881,-0.0085895,0.0333271,-0.0073916,0.035201,197.0,175.0
7,824,138571,4.745294252569369e-15,2.416082539800039e-08,4.174684010442519e-09,2.416082539800039e-08,0.4250864207851445,6.763964877767615,5.722202971512708,-9.035968570351034,9.339070398735094,-0.18289495482405269,9.339070398735094,0.0020356520755591134,12.55751004364183,7.594570009349472,-1.0939352936950941,1.0280583691756862,0.0007370248586792193,1.0939352936950941,0.05714463272905229,2.3985277868817767,1.353055602784166,0.08892871785849693,2.3942803458846145,1.2792161503589126,0.007045684245621209,0.12063710980222023,0.03995170773111753,0.0010129450008690144,1.4141671863392151,0.8430028385249487,0.01933857451998946,-0.2127145843848424,0,0,0,2.434628684980161e-08,0.6351869525274771,372,0.721,-0.04733,0.45783235176144293,-0.07433069590638862,0.4420789187826912,0.621911099283676,0.8041984220647039,1.0537403432432073,3.306786434326644e-08,2.445516725306225e-08,1.3521831194642808,1.2549581553843772e-08,0.1068698993804176,332,43,0,0,0,0.721,372,0.6351869525274771,-0.019572,-0.019572018066295938,154.0,372.0,-0.2130284,0.5712968,-0.1315226,-0.062278,0.5524521,0.9504927,-0.0010722,-0.3000856,-0.0806917,0.7884051,-0.2302176,-0.1090116,0.9670141,823.0,372.0,0.1745435,0.0203779,0.0107969,-0.0129558,0.0114383,0.5961548,0.1081472,-0.1904628,0.7724167,0.65528,0.5298319,-0.6357757,0.5613086,256,3.1115384630144885e-16,4.5968270080979045e-18,2.0998048725210406e-17,2.5142917003231063e-14,1.771916525604338e-09,-1.6376468288788157e-18,17.317536512638863,6.108691940460277,7.2712087623518915,3.139223264360832,0.9747704545805802,1.311678263491111,0.08638492431590718,0.0,0.3991945897687378,0.23905625830023458,0.015059556981563664,2.3617355155113624,0.04170197410444988,621.4858354579252,289.78284016032745,0.6091702876813269,0.6091702876916754,0.609170287691728,0.7614628596145941,8.337562494947248e-11,372,0.6083,0.6083,0.07485,-2.1e-05,2,0.4399,-0.3665,0.002087,11.875,5.9374,2.0,0.34013,0.65951,1.25052,0.16283,0.9847,0.9663,0.9813,0.4915,4.1292,1.9748,0.8618,0.4104,14.183,3.4348,80,0.1718,0.3626,43,0.0984,0.6724,-1.0,0.7001267,0.5067848,0.1601956,0.0949258,0.0731159,-0.0027958,0.1198526,186.0,186.0,0.1047956,0.1627899,-0.216732,-0.0276689,-0.0619831,-0.1076147,0.1272336,197.0,175.0
8,828,138576,0.0,4.0880186406600384e-08,7.476301820840042e-09,4.0880186406600384e-08,0.4036034317680196,6.776324492837142,5.72146745494588,-9.356668965621191,9.354819393715136,-0.17103973873849698,9.356668965621191,0.0070917735889499105,12.5588342236864,7.582473954636856,-1.1001735358661116,1.0343309416514153,0.00144321234959671,1.1001735358661116,0.05719445803519899,2.3987058730210347,1.3491955273446778,0.077477613723965,2.393353483646972,1.2280102582033572,0.0,0.13477700892398647,0.049477658335327614,0.007051807498731688,1.4140091253197842,0.9219199357044202,2.5111176714480616e-12,-0.22860666034670657,0,0,0,2.419901074067691e-07,0.6169853325023722,376,0.7245,-0.04337,0.4618022241221774,-0.0639361010364415,0.4555426982125331,0.09138742265271481,0.7982568369247997,1.0800948230940521,3.222868645425033e-07,2.4220742067706944e-07,1.3306234121216387,1.2385499069466886e-07,0.08066818079986562,341,37,0,0,0,0.7245,376,0.6169853325023722,-0.098026,-0.09802633857879872,154.0,372.0,-0.1640126,0.0859039,-0.0024301,-0.0265276,-0.0816693,-0.8639668,-0.1739189,0.4215467,0.2135696,0.7920846,-0.0282884,-0.3088056,-0.9507044,823.0,372.0,0.1676895,0.0633499,0.0194616,0.056976,-0.0197027,0.1262906,-0.558399,0.0365873,-0.8190865,0.6626927,0.3072082,0.8993852,-0.3110136,256,7.513403741143775e-16,1.2460576320312528e-17,5.1877080909422394e-17,4.4446499807766407e-14,3.3237561702491296e-09,-2.472736907162143e-18,37.428442641836895,10.502505024706753,13.454875168783383,3.124381149664127,1.087841937119556,1.4259054250940122,0.13124635381968244,0.0,0.04115193221383582,1.8289945674812726,0.030184079996520785,0.7557173103122914,0.07349614716010992,621.4859406607761,289.78288921370756,0.6091702876741292,0.6091702876911933,0.609170287691728,0.7614628596139916,1.4107177451893056e-10,372,0.6035,0.6035,0.07298,-0.029853,2,0.4378,-0.3893,-0.002699,11.983,5.9917,2.0,0.35992,0.6806,1.2532,0.17667,0.9848,0.9663,0.9813,0.4915,4.1302,1.9753,0.8619,0.3591,14.3059,3.4637,80,0.171,0.1079,43,0.0422,-0.0854,0.0,0.1501292,0.0495387,0.5037889,-0.0300225,-0.0079919,-0.0345504,0.0464645,187.0,185.0,0.0533301,0.1739597,-0.5307301,0.0089511,-0.0872607,-0.026703,0.091693,197.0,175.0
9,862,138622,0.0,7.191940975992786e-08,1.3125078644011015e-08,7.191940975992786e-08,0.25886667389996704,7.005906244942356,5.716203988158195,-9.359141162158513,9.396781126384186,-0.17558413234655432,9.396781126384186,0.001529573731610011,12.563188171079949,7.498573683529959,-1.1056124375564806,1.0422477482921755,0.0025007408220422706,1.1056124375564806,0.057284518328536316,2.3990614757558086,1.3224331700027239,0.06498966514898152,2.3932384521116905,1.1243632208492695,0.0,0.14890511111079352,0.05648136228318242,0.0052407481464968875,1.413762863967898,0.8955025047795684,4.671091644606103e-13,-0.24324963976635702,0,0,0,9.119330627228321e-07,0.5999789370632739,410,0.6091,-0.03854,0.4653207588037573,-0.08967273759963507,0.4606264426358947,0.046198798917508464,0.7567785426576689,1.1050647917658023,1.1730003307039409e-06,9.119367136645238e-07,1.2862738314267004,4.450081795652759e-07,0.07714420155622323,341,70,0,0,0,0.6091,410,0.5999789370632739,0.028165,0.028164948342217055,154.0,372.0,-0.1877361,0.0559016,0.0476742,0.0048336,0.0287888,-0.9173698,-0.1280152,0.3316009,-0.1791245,0.8167976,0.852823,0.0864671,0.5149917,823.0,372.0,0.172119,0.1087711,0.0350816,-0.0301641,0.0984407,0.6607471,0.7440026,0.0552664,-0.0825776,0.6664394,0.3225264,-0.2773174,0.9050259,256,3.5834759510845465e-16,1.4658499136376028e-17,3.028691146581386e-17,9.950695799346411e-14,6.00757655925816e-09,2.0152942214552974e-18,43.71742235663197,11.07584932219547,15.104258632121565,3.1206859355595356,0.9708596538958983,1.3317432506418916,-0.08314069157915638,0.0,0.05270478242880546,1.3453502807348932,0.02900465550767791,1.0488309965754763,0.08832393538045184,621.4860751388638,289.7829519173767,0.6091702876607669,0.6091702876898439,0.609170287691728,0.7614628596123049,2.4818371572263374e-10,372,0.6064,0.6064,0.06981,0.012042,2,0.3695,-0.4186,-0.001586,12.057,6.0285,2.0,0.37071,0.68225,1.29171,0.19979,0.9852,0.9658,0.9802,0.4907,4.2403,1.8657,0.7463,2.6654,12.3252,2.9067,80,0.0515,-0.7834,43,0.1337,-0.7428,2.0,0.1199074,0.0984964,0.098034,0.0299585,0.0045586,-0.0868494,0.0919843,189.0,183.0,0.0880042,0.1748556,-0.3304095,0.0259706,-0.034333,-0.0459718,0.0629812,197.0,175.0
