step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_cluster_modulo,spin_cluster_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
400,1173,138906,0.0,0.09046490882073703,0.029288670186718768,0.09046490882073703,0.6467819524072029,11.572153985550711,9.484025712867842,-12.10066409442203,11.67423492225108,-0.02765314857644304,12.10066409442203,0.016831668439431596,12.56376207476004,6.506683596548088,-4.918684442580756,5.093616903188706,0.07427508264766894,5.093616903188706,0.9433954677445956,2.2738482786640017,1.4818198651268273,0.47916487799613144,2.058232670240413,1.1791302128180028,0.0,4.230048422993199,2.8680065078968595,1.0,1.0,1.0,1.0132595605396618e-07,0.10654982439824993,0,0,0,9.799529167215873,0.723536701662233,513,0.5216,0.07817,2.1698268997654293,5,5,0,0.5295,504,0.7141908382377049,-0.003606,-0.0036055684460616355,256,3.0843074825782066e-09,6.418087051080592e-10,9.1232529884649e-10,0.00033889106194325154,0.009466001639506056,-8.511679811063126e-11,49.67672612965026,13.535880676678467,18.243340279040726,0.0,0.0,0.0,0.0,0.6894861880720251,0.6317057827556103,622.3348134729035,290.1786967452693,0.609131426311661,0.6091541103631364,0.609170287691728,0.7614426379539204,0.00031175585883946134,579,0.4762,0.4774,0.19361,-0.031681,2,0.249,-0.2692,1.1e-05,20.041,10.0206,2.0,0.43289,0.68369,1.56348,0.13354,0.9778,0.9744,0.9965,0.4936,2.5618,0.8331,0.0,0.9105,6.7065,2.6179,81,0.1394,0.9252,12,0.3025,0.4445,1.0
401,1173,138906,1.0967050284677663e-22,0.09045081965042193,0.029373065681172476,0.09045081965042193,0.6470383909907074,11.574159105839417,9.484018166375572,-11.352036090931438,11.839076558579709,-0.028293741404883777,11.839076558579709,0.0013711753985079828,12.560887749381914,6.358830606531621,-4.9191077259508775,5.0560141640635665,0.07405545232738708,5.0560141640635665,0.9440923313731655,2.2738559016282287,1.4817063125097205,0.42402812325716743,2.0581854699716837,1.1720389794257984,1.4142115624116159e-08,4.244173661916455,2.8766852740619004,0.0009292646435752339,1.4142112885041493,1.0196137045179063,7.121612991636152e-06,0.1053137113054412,0,0,0,9.917849608840514,0.7237840346378447,513,0.5236,0.07496,2.1698807020270436,5,5,0,0.533,504,0.7143907316498624,-0.00262,-0.00262024245308079,256,2.7878832275498007e-09,3.8952365420895556e-10,5.799805148517351e-10,0.00023618560985524706,0.009524356557416467,-1.4007266974898028e-11,45.28401846972266,12.374408303530709,16.13910488197806,3.1263387008689625,1.2548441065021931,1.588450177607466,0.19604960970498997,0.06592608189483665,0.23098977961776976,622.3395332041628,290.1808974344098,0.6091314326285304,0.6091539281681886,0.609170287691728,0.7614424102102357,0.00031170494146971447,579,0.476,0.4771,0.19273,0.017618,2,0.2499,-0.2724,1e-05,20.041,10.0206,2.0,0.4314,0.6829,1.56193,0.16181,0.9778,0.9744,0.9965,0.4936,2.5605,0.8327,0.0,0.91,6.7032,2.6179,81,0.1089,-0.7402,12,0.1439,-0.1658,0.0
402,1173,138906,3.2811410793069585e-10,0.09060980081663243,0.02957773508479182,0.09060980081663243,0.6472737156077909,11.576136051197176,9.484009779337178,-11.31064185139183,11.957428925764187,-0.0259235568668278,11.957428925764187,0.0015439356655200243,12.561027243275664,6.33882170455166,-4.942451513959173,5.033019188555477,0.07295231879768599,5.033019188555477,0.9475135013487624,2.274963906111558,1.481743548451042,0.4355638318654367,2.0613565051112444,1.177854965231964,0.014142037489357023,4.255245980063996,2.886881396495111,0.01930832301264307,1.4142056941047905,1.0055096488777655,4.585811831434208e-06,0.10372835606684376,0,0,0,10.018731981608976,0.724051327846906,513,0.5258,0.08262,2.166152050885372,5,5,0,0.5375,504,0.714611268189596,0.001152,0.0011520985645618875,256,2.0823944842276895e-09,4.103749751273025e-10,5.55770440104588e-10,0.0002259832626451411,0.009575445492638964,-2.7120491982171807e-11,45.50312320378906,12.448822162879942,16.117546111373805,3.0975317992168905,1.076673594078787,1.3802553076664417,0.05140516340335761,0.04483649336916065,0.09790661692037492,622.3437552938188,290.18286608608645,0.6091313647094934,0.6091537670437193,0.6091702876915871,0.7614422088046491,0.00031225069225745354,579,0.4779,0.4791,0.18334,-0.03736,2,0.2518,-0.2963,1.5e-05,20.041,10.0204,2.0,0.43133,0.68249,1.55919,0.15357,0.9778,0.9744,0.9965,0.4936,2.5598,0.8325,0.0,0.9187,6.6943,2.6152,81,0.2368,-0.9768,12,0.1833,-0.5398,1.0
403,1175,138909,0.0,0.090859649352437,0.02972095597115672,0.090859649352437,0.6488663164900415,11.559556436964952,9.487241168546099,-11.713045399831428,12.025754042588606,-0.022154629479078227,12.025754042588606,0.0032686285365048917,12.564453432342157,6.325802725096886,-4.928853518465648,5.050641253102695,0.07264364901802921,5.050641253102695,0.9514045145338571,2.276057703697364,1.4813341846439334,0.4542178461851494,2.0644816355575544,1.1765196691876814,0.0,4.268373649630339,2.8920055366614195,1.0,1.0,1.0,2.400994062095446e-06,0.101884415306939,0,0,0,10.157260883020069,0.7233557575450844,515,0.5225,0.07878,2.1586716686351743,5,5,0,0.5329,505,0.713292171120597,-0.000391,-0.0003906456555533566,256,2.7859733308735745e-09,4.881277582489236e-10,6.782719367300385e-10,0.0003423714834388535,0.009626549503916884,-1.009594247608222e-10,45.710305614642266,13.388015737509996,17.449807706472374,0.0,0.0,0.0,0.0,0.6889852348952664,0.19631998885738305,622.3483570354587,290.18501175970596,0.609131257688792,0.6091535932504673,0.609170287691728,0.761441991563084,0.0003131093808100444,579,0.4737,0.4751,0.1841,-0.021717,2,0.248,-0.3113,4e-06,20.041,10.0206,2.0,0.43084,0.68114,1.56002,0.1319,0.978,0.9745,0.9964,0.4936,2.5683,0.8352,0.0,0.7875,6.8349,2.6613,81,0.2268,-0.9936,12,0.2676,0.3785,1.0
404,1178,138913,0.0,0.09082343994229221,0.029792800266485037,0.09082343994229221,0.6506709067205627,11.552193410642069,9.488347163862464,-11.799904702330966,12.685661517635598,-0.021547222020734367,12.685661517635598,0.0020599093158196707,12.56324094507802,6.270879226842248,-4.933781686887341,5.055123239860528,0.07457483162533401,5.055123239860528,0.9532618224560471,2.2760688590503015,1.4805688677153228,0.4290959329609708,2.0644347798522635,1.1529242753407405,0.0,4.282495902364996,2.893278793772618,1.0,1.0,1.0,3.780233929288034e-07,0.10093409095588422,0,0,0,10.270098378356941,0.7234993703872669,517,0.5229,0.09353,2.151762753242275,6,6,0,0.5324,507,0.713346497427478,0.000298,0.0002978062515230917,256,1.8990962715482173e-09,5.34382092933953e-10,7.013586852965747e-10,0.00024943927607467143,0.009645284231645538,7.44228341918204e-12,53.57823077492316,15.274476883922379,20.465051315426287,0.0,0.0,0.0,0.0,0.6809584873596551,0.041879787403484414,622.3516562010391,290.1865500756538,0.6091312734253006,0.6091534664664875,0.609170287691728,0.7614418330831093,0.00031298294121010725,580,0.4673,0.4711,0.17956,0.007117,2,0.2447,-0.3291,1.8e-05,20.04,10.0202,2.0,0.43086,0.68071,1.5627,0.15285,0.9781,0.9745,0.9963,0.4941,2.5727,0.8367,0.0,0.7261,6.9163,2.6883,81,0.0953,-0.987,12,0.3883,0.8089,1.0
405,1178,138913,2.0467322571533937e-22,0.09080885442774654,0.02994298769356437,0.09080885442774654,0.6508785709834056,11.554094601132794,9.488325964439682,-11.86647455965897,11.663664967444026,-0.018252948131047397,11.86647455965897,0.00150755244501255,12.560513255363839,6.319732736730003,-4.94720994956972,5.046880541387465,0.07473929793698882,5.046880541387465,0.9552776396401113,2.2760833335140442,1.4804448214825865,0.3982196251641064,2.064437121475656,1.1627707221624553,1.4142115624116159e-08,4.296612756509799,2.901862822469127,0.0008209250360272646,1.4142109859930325,0.8405077804895993,4.067883586107881e-05,0.10055348741947664,0,0,0,10.349409396336574,0.7238277474120678,517,0.5172,0.08607,2.152026642640611,8,8,0,0.5261,507,0.7135438714322769,-0.002203,-0.002202940642844764,256,2.483864418817162e-09,4.4482418089991877e-10,6.458913822916202e-10,0.0002507818204066057,0.00968180982053764,3.7609680777337135e-11,28.44651684551418,9.470606885741287,11.554365718602826,3.1338570935714465,1.3845489015980565,1.6856573034938294,-0.00962619296643455,0.013108554104536504,1.641193637672035,622.355433270057,290.18831122566735,0.6091312800635509,0.6091533172022277,0.609170287691728,0.7614416465027846,0.00031293077947970236,580,0.4652,0.469,0.17231,-0.006375,2,0.241,-0.3352,6e-06,20.041,10.0204,2.0,0.4308,0.68,1.56065,0.17242,0.9781,0.9745,0.9963,0.4941,2.5727,0.8366,0.0,0.7351,6.9093,2.6856,81,0.0674,0.8457,12,0.4087,0.9456,-1.0
406,1178,138913,2.7827212805837403e-10,0.09120899966538104,0.03016698281051039,0.09120899966538104,0.6510753339101156,11.555963469372331,9.488306551397494,-11.981028901068985,12.447938029488203,-0.017697648676900796,12.447938029488203,0.0010169778448945177,12.561721071843607,6.3138458514502815,-4.965675801464252,5.060231092178748,0.07393145498072028,5.060231092178748,0.9590701474239154,2.277164142406338,1.480479970958337,0.4155087577102964,2.0674877599185026,1.194620104005272,0.014142108303408516,4.310752011743373,2.9102679125737403,0.0032113124320310993,1.4142112734411438,0.9534826720629365,4.3385601638560395e-05,0.09854678932146688,0,0,0,10.456588700129224,0.724160233161204,517,0.5132,0.08063,2.144525132404288,7,7,0,0.5225,507,0.7137474246617909,0.000267,0.00026676789865209827,256,1.5128780432611077e-09,3.321561484620682e-10,4.3674780340815984e-10,0.00023835635164179842,0.009732044579079387,5.386523061048703e-11,37.45364519374196,8.265984336110511,10.76832762642707,3.131163781585905,1.2803957581779148,1.5935594283056147,-0.014134500865906788,0.04073349543777211,1.430715381588505,622.3598208276713,290.19035703079163,0.6091311086471128,0.6091531467337579,0.6091702876916085,0.7614414334171973,0.0003143074794029183,580,0.4664,0.4701,0.17902,0.003997,2,0.2396,-0.3492,-2e-05,20.041,10.0205,2.0,0.43149,0.67886,1.55953,0.13591,0.9781,0.9745,0.9963,0.4941,2.5727,0.8366,0.0,0.7351,6.9093,2.6856,81,0.1887,0.9995,12,0.3011,0.9845,-1.0
407,1180,138916,0.0,0.09168031093302847,0.03025049713829486,0.09168031093302847,0.6496958724207492,11.573577919337822,9.487246794250352,-12.20875602989158,11.457461962956241,-0.0233467414466173,12.20875602989158,0.0008502266515111323,12.565454729277997,6.3085685218769285,-4.991436788560299,5.038735394756314,0.07077120616520165,5.038735394756314,0.9613273197350577,2.278234506121723,1.4801266404915323,0.45411901046055514,2.0705140709125582,1.1729589168048424,0.0,4.313417251403351,2.914853909059136,1.0,1.0,1.0,2.8650541088029198e-06,0.09647324791411375,0,0,0,10.55900640100304,0.724497688954299,517,0.5109,0.0758,2.1472420619970056,8,8,0,0.5208,506,0.7133881757095,-0.003814,-0.003814424927516047,256,2.5844664456433514e-09,4.365110688043135e-10,6.325921173023225e-10,0.0002753647419003024,0.009762316851847015,-7.190849041556999e-11,36.026227350802436,7.896796767434392,10.288632186684259,0.0,0.0,0.0,0.0,0.6902020839585084,0.2499798947403776,622.3623812017598,290.1915508672926,0.6091309063768204,0.6091530499636724,0.609170287691728,0.7614413124545905,0.0003159303248458628,582,0.4626,0.4662,0.18736,0.019501,2,0.2366,-0.352,1e-06,20.041,10.0203,2.0,0.43055,0.67803,1.56115,0.13807,0.9781,0.9745,0.9964,0.4941,2.5656,0.8343,0.0,0.8582,6.8068,2.6531,81,0.2169,0.9875,12,0.2492,0.8984,1.0
408,1183,138920,0.0,0.09195521977260472,0.030311324590018812,0.09195521977260472,0.6501748750351808,11.564697347193727,9.490108106667247,-12.180321524566812,11.161259659424745,-0.02937323297016903,12.180321524566812,0.0007791372610587398,12.552791970225096,6.282222039347896,-4.95956480210882,5.075708426480711,0.07094978144032825,5.075708426480711,0.9636215275556652,2.2782440354603586,1.479365658027678,0.4570362198005095,2.070453536776346,1.1465527513797023,0.0,4.327530235944576,2.916052900592708,1.0,1.0,1.0,5.738147600905114e-06,0.09572408712428199,0,0,0,10.605440798865041,0.7249478548505234,519,0.5064,0.07321,2.142203532392781,9,9,0,0.5173,508,0.7137550105894206,-0.002277,-0.0022773126609538785,256,1.5418351306125038e-09,3.2101257297185054e-10,4.151777838145398e-10,0.0002743309967629917,0.009789002274565878,6.235417725096683e-12,23.46107824420951,6.481413909972888,7.843590080111849,0.0,0.0,0.0,0.0,0.6805261052159705,0.02590411897404999,622.3649333965304,290.19274088998833,0.609130788328987,0.6091529500992309,0.609170287691728,0.7614411876240386,0.00031687636117495036,583,0.4625,0.4665,0.1881,0.007224,2,0.2344,-0.3672,-1.4e-05,20.04,10.02,2.0,0.42954,0.67774,1.56402,0.15624,0.9782,0.9746,0.9963,0.4945,2.5706,0.836,0.0,0.7613,6.9176,2.691,81,0.0749,0.9862,12,0.1502,0.4842,0.0
409,1183,138920,2.4454166837211587e-22,0.09211873141364568,0.030436144840367857,0.09211873141364568,0.6503723915437581,11.566474670008878,9.490090837885216,-12.254952121606795,12.670909945576287,-0.025619800955188964,12.670909945576287,0.0003903298869296634,12.564882028886462,6.264715278887987,-4.972597599837841,5.071207885024006,0.06971496051637271,5.071207885024006,0.9657700283977158,2.278246681369574,1.4792519922633198,0.4229173154940492,2.0703960372214807,1.1654700944087961,1.4142115624116159e-08,4.34164435732464,2.9246406561858107,0.005175123923719327,1.4142122782341062,0.9978626217179509,3.944733085972309e-05,0.09549098509963495,0,0,0,10.641231204264148,0.7252857994112945,519,0.5111,0.06717,2.136499093620653,9,9,0,0.5207,508,0.7139716188924387,-0.002329,-0.0023289927441403346,256,1.792587180496965e-09,3.6234641669753235e-10,4.880653689835863e-10,0.000285196159270943,0.009833851169326068,5.845816590771956e-11,26.296361160974705,6.377336205111424,7.975054767642644,3.1352045410675498,1.2566913658646857,1.6305895588468151,-0.010500594638548508,0.04722888966238414,2.6166065685572564,622.367092086214,290.1937474313958,0.6091307182949836,0.6091528621813518,0.609170287691728,0.7614410777266897,0.0003174387188870198,583,0.4625,0.4667,0.18816,0.008593,2,0.2367,-0.3555,-2e-05,20.041,10.0203,2.0,0.42869,0.67762,1.56192,0.16703,0.9782,0.9746,0.9963,0.4945,2.5706,0.836,0.0,0.7703,6.9107,2.6884,81,0.11,-0.9613,12,0.2364,-0.3625,-3.0
410,1188,138926,0.0,0.09212896899879522,0.030407273315867265,0.09212896899879522,0.6495601283758833,11.574813846046334,9.491068217800214,-12.35668930216577,11.040290706014945,-0.030271915943669694,12.35668930216577,0.0012144236905924713,12.55927390371525,6.251502659145424,-4.8874731142547745,5.0774479097857315,0.07175490829407073,5.0774479097857315,0.9681504747774303,2.279304497685863,1.4782811813852457,0.4599720648422898,2.0734998894948102,1.1728463575483397,0.0,4.355477017407747,2.922268177542167,1.0,1.0,1.0,9.81085725133076e-07,0.09353034725895276,0,0,0,10.674097071120908,0.724258248145258,521,0.5113,0.06506,2.1253507311203634,6,6,0,0.5199,510,0.7128478470918631,-0.001258,-0.0012575196991655435,256,2.967287264140996e-09,4.291446223509189e-10,6.361269600400562e-10,0.00027340203390108356,0.009871293849131291,-7.403923803814882e-11,19.67592160252367,6.219165771667705,7.617788680504375,0.0,0.0,0.0,0.0,0.691183468215329,2.6062499474568277,622.369162790025,290.19471294725673,0.6091307141137685,0.6091527841843808,0.609170287691728,0.7614409802304759,0.00031747294105781925,586,0.4529,0.4569,0.18638,-0.009653,2,0.2319,-0.3586,-2.8e-05,20.041,10.0206,2.0,0.42778,0.6774,1.56267,0.13147,0.9782,0.9747,0.9964,0.4949,2.5679,0.8351,0.0,0.8053,6.9103,2.691,81,0.2552,-0.9719,12,0.2513,-0.5497,-1.0
411,1191,138930,0.0,0.09218202249568186,0.030456838893333067,0.09218202249568186,0.6469720909399795,11.59992735472844,9.48942904186976,-12.444964925201718,11.402469309818821,-0.03301657942190234,12.444964925201718,0.013603133731212703,12.564488997736422,6.250421398579504,-4.910380267334018,5.0635218992998,0.06902050781830127,5.0635218992998,0.9700693531628156,2.279317984700545,1.477561921170832,0.44156715295793025,2.0733835788866903,1.1550662062576476,0.0,4.369595430285368,2.9234334574167535,1.0,1.0,1.0,1.2571695582300255e-06,0.09238063765472138,0,0,0,10.729523248100886,0.724584428194346,521,0.5092,0.06849,2.1176316905969657,8,8,0,0.5196,510,0.713071892084538,0.001976,0.001976353260857655,256,2.589852292293757e-09,4.813317716630192e-10,6.760824632543718e-10,0.0002627544905639862,0.009912333375648263,-4.868390698814725e-11,22.78622246527744,6.665526101012274,7.963006288537233,0.0,0.0,0.0,0.0,0.695477194789841,0.0028643794598222135,622.3694119646811,290.194829130982,0.6091306915709853,0.6091527744830428,0.609170287691728,0.7614409681038035,0.0003176556342224647,589,0.4517,0.4557,0.19508,0.003005,2,0.2303,-0.3721,-1.4e-05,20.041,10.0206,2.0,0.42747,0.67777,1.56164,0.14901,0.9781,0.9747,0.9965,0.4954,2.5574,0.8317,0.0,0.9535,6.7851,2.6531,81,0.2537,-0.9767,12,0.1476,-0.3551,-0.0
412,1192,138931,0.0,0.09200031304700859,0.030499828539301232,0.09200031304700859,0.6476537423284155,11.592434156084314,9.491066131337096,-12.523988909790036,12.026992026188902,-0.03173002196168026,12.523988909790036,0.00044839514182699067,12.550859224846283,6.259968709410168,-4.933940131365978,5.020392214594867,0.07023912504954297,5.020392214594867,0.9719580729094142,2.2793274087025397,1.4772460706404187,0.45929061565031176,2.0733252793685923,1.1451984695411368,0.0,4.383712162752775,2.9296028697724834,1.0,1.0,1.0,6.366061593820582e-06,0.0920027076330944,0,0,0,10.73356707197598,0.7245156886050664,522,0.5019,0.07533,2.116674137835333,5,5,0,0.5144,511,0.7129220631416785,-0.002822,-0.0028224738693616302,256,1.6038757049321206e-09,3.013092643354024e-10,4.3489796164876553e-10,0.0002615912289555459,0.009905219769418619,-7.19270889234489e-11,24.043399370668464,7.408153644351558,9.002511005206463,0.0,0.0,0.0,0.0,0.6789089948109138,0.028476124957441586,622.3695284017862,290.19488342260547,0.6091307698126802,0.6091527698274856,0.609170287691728,0.7614409622843569,0.0003170294112768013,589,0.4536,0.4571,0.19734,0.016504,2,0.2279,-0.3754,-1e-06,20.041,10.0207,2.0,0.42704,0.67866,1.56107,0.15903,0.9783,0.9746,0.9962,0.495,2.5614,0.833,0.0,0.9192,6.8304,2.6667,81,0.1338,-0.9377,12,0.187,-0.2601,2.0
413,1192,138931,3.3082849602497583e-22,0.0918469775868975,0.030601189740242327,0.0918469775868975,0.6478612389379237,11.594073562043715,9.491051630440147,-12.589140199096,11.168363761693136,-0.031864371903255424,12.589140199096,0.0041724487898223295,12.564210223740599,6.241245020126394,-4.988240802760881,5.005591358974094,0.0684135973930366,5.005591358974094,0.9735607695985642,2.279334173872651,1.4771399997095764,0.40977441881584364,2.0732876134147746,1.1622024294399764,1.4142115624116159e-08,4.397831968754469,2.9382516253567625,0.004099275244177747,1.4142126724127324,0.9539516243612685,1.5794573105014968e-05,0.09200024625779334,0,0,0,10.78306312481362,0.7248316104961682,522,0.504,0.07522,2.114877629541321,7,7,0,0.5153,511,0.7131504717838371,-0.001741,-0.0017405545298052605,256,1.470966112549627e-09,2.92286152153644e-10,4.0461692605162966e-10,0.00031193711835839137,0.009942969088015946,6.428837404038911e-11,22.785293870526484,7.001281181444886,8.52861019666463,3.1337734070081655,1.270624144196181,1.5834316684055558,0.09517336206695841,0.018199621838696754,2.7853488039848355,622.3742113865825,290.1970669778167,0.6091308358286637,0.6091525815080439,0.609170287691728,0.7614407268850548,0.0003164986419174198,589,0.4538,0.4574,0.19931,0.008519,2,0.229,-0.367,1e-06,20.042,10.021,2.0,0.42652,0.67929,1.56041,0.1615,0.9783,0.9746,0.9962,0.495,2.5611,0.8329,0.0,0.9192,6.8297,2.6667,81,0.0566,0.973,12,0.1057,-0.418,0.0
414,1194,138933,0.0,0.09151334044139038,0.030660801111123095,0.09151334044139038,0.6473970943411211,11.611323622130113,9.490052820697002,-12.670955830093838,12.669953196512626,-0.033220885118935506,12.670955830093838,0.006645205841421614,12.562043642034077,6.256468477422082,-4.976070946881251,4.972801027797038,0.06539403071219031,4.976070946881251,0.9762478318855785,2.2803709793432185,1.476813745751015,0.4425194735016726,2.0763685153023883,1.1891248316524863,0.0,4.409686605518035,2.942853455510063,1.0,1.0,1.0,2.9698575359281444e-05,0.089794834549149,0,0,0,10.842658663958826,0.7251412503576387,522,0.5061,0.0711,2.107190614059751,4,4,0,0.516,511,0.7133796913439872,-0.000268,-0.00026800732900800206,256,3.4877598605683324e-09,5.729785512758944e-10,8.030341167351141e-10,0.00027009213751566757,0.009956499438654346,-1.4852006767958966e-10,38.19107063772717,10.838383122406217,14.034541207654636,0.0,0.0,0.0,0.0,0.6785658541659654,2.798634847859486,622.3741132473073,290.19702121800003,0.6091309794238591,0.6091525890491729,0.609170287691728,0.7614407363114661,0.00031534899999074864,591,0.4475,0.4509,0.19135,-0.005515,2,0.2268,-0.3611,1.3e-05,20.042,10.021,2.0,0.42644,0.67975,1.55962,0.13433,0.9782,0.9746,0.9963,0.4941,2.5539,0.8305,0.0,0.9877,6.7689,2.6504,81,0.1964,0.8489,12,0.115,-0.862,0.0
415,1194,138933,2.2204696142391556e-22,0.09143920151389048,0.03071584735030836,0.09143920151389048,0.6475999008773288,11.61289807582614,9.490041437294554,-11.611949374606525,12.676427776274073,-0.033689911599643914,12.676427776274073,0.004703806984191927,12.535593707209376,6.253560182192476,-4.96184052820861,4.981981863421209,0.06381198757700805,4.981981863421209,0.9774847431946496,2.280442223986873,1.4767095074644747,0.4240810377832821,2.076485231221242,1.164776190287617,1.4142115624116159e-08,4.4238075902209095,2.9515855471052,0.0008509489974856121,1.4142121087351216,0.9115869126366103,4.869622491134778e-05,0.08841697279041238,0,0,0,10.88682576304259,0.7254536002319019,522,0.4986,0.06558,2.111535941554709,6,6,0,0.5095,511,0.7136182111669488,0.000391,0.00039051623647501366,256,3.6016037338298263e-09,5.205150544115819e-10,7.67640021529593e-10,0.00032421710298783773,0.010008265089385408,-1.5623293472019135e-10,27.19615943475092,7.45833203020111,9.20975533182158,3.1347098923645396,0.9402934461161485,1.313249707894418,-0.14873422587124913,0.0790151060083135,0.10801489425151033,622.3765978413406,290.19817972021286,0.6091310113340735,0.6091524869638079,0.609170287691728,0.7614406087047598,0.0003150922641970024,591,0.451,0.4552,0.19294,-0.008208,2,0.2252,-0.3599,4.9e-05,20.042,10.021,2.0,0.42525,0.67889,1.55797,0.16525,0.9782,0.9746,0.9963,0.4941,2.5537,0.8305,0.0,0.9966,6.7613,2.6476,81,0.2358,0.7648,12,0.1333,0.3815,0.0
416,1194,138933,2.5043868099798015e-10,0.09117790810185096,0.03080087042728557,0.09117790810185096,0.6477912305915031,11.614443581230052,9.490032711673019,-11.273897008836615,11.489561094337603,-0.031457389301811634,11.489561094337603,0.00043351395429347406,12.566002245962979,6.275707372502184,-4.959828371857036,4.990461443261599,0.06208819518961214,4.990461443261599,0.9782428279693371,2.2814619393151814,1.4768050050390904,0.41827356384626013,2.0795869619215215,1.1659814726935234,0.014142120122007822,4.437212188811119,2.960701412005612,0.001855623068836354,1.4142123518030543,0.9466119895047348,7.677023329484064e-05,0.08729676225375163,0,0,0,10.892705408807618,0.7257451674626794,522,0.4948,0.06385,2.110292940682522,5,5,0,0.5069,511,0.7138410244235636,-0.000688,-0.0006881585724514139,256,2.4869264657278694e-09,5.091934185421316e-10,6.983083854003749e-10,0.0002835582224947976,0.010036274946895069,-1.25818294187506e-10,24.043940070366098,6.388909845182061,7.8010746780645475,3.132470148591209,1.3070829392892298,1.6161138452803172,0.10323288324797703,0.10743592022126755,0.03019802950468136,622.3783839292213,290.1990125269951,0.6091311237070284,0.6091524159982133,0.6091702876916205,0.7614405199977666,0.00031419096608183443,591,0.4487,0.4529,0.18789,-0.012754,2,0.2223,-0.3697,3.4e-05,20.042,10.021,2.0,0.42543,0.67828,1.55615,0.15281,0.9782,0.9746,0.9963,0.4941,2.5534,0.8304,0.0,1.0054,6.7538,2.645,81,0.1563,0.4308,12,0.183,0.9982,2.0
417,1197,138937,0.0,0.09091775455590441,0.03073261443984508,0.09091775455590441,0.6478450365739774,11.622723676826897,9.490382770040084,-11.290772102317415,11.371589561614156,-0.02722530298540516,11.371589561614156,0.005581624708019286,12.558404028697547,6.207255122587621,-4.9967916721567995,4.948997087189631,0.060847216905701315,4.9967916721567995,0.9804754974288387,2.282461711812311,1.476253008661444,0.46998483971367816,2.08259952656416,1.185398808705878,0.0,4.451326654255867,2.9627234820871653,1.0,1.0,1.0,4.658004055816318e-06,0.08556026476961216,0,0,0,10.84915929413939,0.7252221347733231,523,0.4935,0.06826,2.105906785655035,6,6,0,0.5039,512,0.7132579146640174,-0.000307,-0.0003072835624617909,256,2.9409463806685554e-09,6.520106344879565e-10,9.036445887201234e-10,0.00028690328974760045,0.010023096545307059,-4.082183963519712e-11,24.03882305241841,6.267734059851108,7.743256112948256,0.0,0.0,0.0,0.0,0.7043603687003717,0.09730354803305385,622.3784150974441,290.19902705993474,0.6091312355883279,0.6091524184117483,0.609170287691728,0.7614405230146853,0.00031329448439924363,593,0.4432,0.4473,0.18715,0.010586,2,0.219,-0.381,-3e-06,20.043,10.0213,2.0,0.42506,0.6772,1.56072,0.13094,0.9783,0.9746,0.9962,0.4937,2.5502,0.8293,0.0,1.0485,6.7315,2.6396,81,0.1293,-0.8626,12,0.3163,0.838,1.0
