# RUN_PARAMS {"alfanat":0.0,"batch":true,"bussola":1,"calore_scal":false,"calore_vett":false,"campo_spinoriale":true,"chi_basc":false,"chi_core":true,"chi_da_spinore":false,"coppia":1.0,"costanti_effettive":{"CS_M":2.0,"GAMMA":0.05,"K_C":2.0,"LAM":0.8,"PHI_CRIT":6.283185307179586,"SCALA_B":1.0},"cs_dinamico":false,"csv":"csv/fase3_cov/cond_on_s2.csv","da_libera":false,"db_cleanup":false,"db_ogni":1000,"denoise":false,"deparam_orologio":false,"diaglog":"csv/fase3_cov/diag_on_s2.csv","diffres":0.0,"dpi":100,"dt":null,"elast_c":null,"fps":20,"frames":0,"gamma":0.05,"giri":1.0,"guscio_morbido":false,"ham":0.0,"kfrange":0.0,"kuramoto_su2":false,"lam":0.8,"leggi_attive":{"CHI_BASC":false,"CHI_CORE":true,"CS_DINAMICO":false,"LS_AZIM":false,"OLON_PART":false,"PAV_COM":false,"PLAST_DIN":false,"POLO_MATURO":false,"REGIME":"deterministico","SPINORE":true,"SPINORE_VIVO":true,"SPIN_FEEDBACK":false,"SPIN_LARMOR":false,"SYNC_UPDATE":false,"TAU_USA_D0":false,"VERLET":false,"VERSO_CHI":false,"VIRIALE":false,"ZETA_LOC":false,"ZETA_VIR":false},"ls_azim":false,"maxnodi":4000000,"mitmax":0,"mupsi":-0.05,"nmasse":2,"nmasse_effettive":2,"nodi":900,"ogni":50,"ogni_effettivo":50,"olon_part":false,"out":null,"passi":10000,"passi_effettivi":10000,"passi_per_frame":null,"pav_com":false,"plam":1.0,"plast_din":false,"plastmit":0.0,"polo_maturo":false,"regime":null,"scala":1.0,"scuotimento":false,"seed":2,"seed_effettivo":2,"sep":6.0,"sep_effettivo":6.0,"size":null,"solo_materia":false,"spin_feedback":false,"spin_larmor":false,"spin_positivi":false,"spinore_corretto":true,"spinore_vivo":true,"sync":false,"sync_db":"db/fase3_cov/on_s2.pkl","sync_fase_orologio":false,"sync_spinore":false,"tau_d0":false,"tauloc":1.0,"tempo_proprio_orientato":false,"test":null,"trace_out":null,"trace_segno":false,"tw_spinore":false,"verlet":false,"verso_chi":false,"viriale":false,"vista_rete":false,"zeta":0.75,"zeta_loc":false,"zeta_vir":false}
step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_spin_core,m0_spin_core_disp,m0_spin_axis_R,m0_omega_axis_R,m0_spin_core_cv,m0_Mdyn,m0_Mcoh,m0_Rinerzia,m0_Jrot,m0_Jshell_frac,m0_Ncore,m0_Nshell,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,m0_picco_picco,m0_picco_n_dominio,m0_picco_chi,m0_picco_spin,m0_picco_spin_x,m0_picco_spin_y,m0_picco_spin_z,m0_picco_spinor_alpha_re,m0_picco_spinor_alpha_im,m0_picco_spinor_beta_re,m0_picco_spinor_beta_im,m0_picco_coerenza,m0_picco_verso_x,m0_picco_verso_y,m0_picco_verso_z,m1_picco_picco,m1_picco_n_dominio,m1_picco_chi,m1_picco_spin,m1_picco_spin_x,m1_picco_spin_y,m1_picco_spin_z,m1_picco_spinor_alpha_re,m1_picco_spinor_alpha_im,m1_picco_spinor_beta_re,m1_picco_spinor_beta_im,m1_picco_coerenza,m1_picco_verso_x,m1_picco_verso_y,m1_picco_verso_z,chi_core_media,chi_core_abs_media,rho0_core_max,rho_c_core,r_core_medio,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_feedback_arco,spin_cluster_modulo,spin_cluster_omega,spin_neel_modulo,spin_neel_omega,spin_axis_R,segno_arco_coer,verso_arco_coer,segno_ov_absmedia,spin_overlap_arco,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ,m0_picco_spin_plus,m0_picco_spin_minus,m0_picco_contrasto,m0_picco_q_x,m0_picco_q_y,m0_picco_q_z,m0_picco_q_modulo,m0_picco_n_plus,m0_picco_n_minus,m1_picco_spin_plus,m1_picco_spin_minus,m1_picco_contrasto,m1_picco_q_x,m1_picco_q_y,m1_picco_q_z,m1_picco_q_modulo,m1_picco_n_plus,m1_picco_n_minus
0,824,138649,0.0,3.708820010108739e-12,4.563833036785915e-14,3.708820010108739e-12,1.1567762345036552,6.737758289983473,5.723773584216148,-9.309148049869416,9.29657499496675,-0.0003805012623679436,9.309148049869416,3.3860492810529165e-05,12.566367523263565,6.291542353595018,-1.00331135093879,1.0309061508781556,0.009747637612644055,1.0309061508781556,0.07438831199587517,2.3997973232520193,1.3115567320281263,0.07438831199587517,2.39979732325202,1.311277738638618,0.0,0.060261880603437304,0.004514730921754892,1.0,1.0,1.0,0.0075216870168442465,-0.11972534426525785,0,0,0,0.0,0.59523911280085,372,0.9988,-0.00978,0.4518362355271397,0.0,0.0,0.0,0.06037577159752555,0.0,2.2809082137526463e-13,-1.2166161979693142e-13,0.00022809082137526462,2.157372018617824e-12,0.0013546547681349162,373,3,0,0,0,0.9991,372,0.59523911280085,0.0,0.0,80.0,372.0,-0.0429877,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452.0,372.0,0.0429469,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.025,1.0,3.824731632106998e-12,289.7828186084539,0.0,256,4.438229206333438e-18,1.5934082042665374e-18,2.5616870346754147e-18,4.1727018918354725e-18,1.763682454078664e-15,1.2663516488346296e-19,30.395397593164642,9.776342325514165,12.07844021759721,3.1101885329746226,1.1339307012924742,1.4370785551812204,-0.057130374662510336,0.0,0.9021425740872109,0.0,0.02130606119804599,0.0,0.0,0.0,0.0,0.0,0.0,621.4857873344093,289.7828177215713,0.6091702876917265,0.609170287691728,0.609170287691728,0.76146285961466,1.279861946015116e-14,372,0.9987,0.9989,0.03091,0.0,2,0.9975,1.0,0.0,0.0,0.0,0.0,0.0019,1.0,1.28273,0.27169,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3454,7.2727,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,178.0
1,824,138649,1.550289704048181e-15,4.9992217235746494e-11,2.5438934628132358e-11,4.9992217235746494e-11,1.1567800659019907,6.748626712363332,5.723740433864039,-9.321667024737463,9.198810444919577,0.00446019838239144,9.321667024737463,0.00040841118753398575,12.566178253722242,6.3725720110487245,-1.007314777605216,1.0353520911959548,0.009751327154210324,1.0353520911959548,0.0743883119958892,2.3997973976159703,1.3115567318215346,0.07438908797239241,2.399797397617063,1.3107371854433154,0.01,0.0702618806034373,0.014514730921754893,0.0004185401507125208,1.4141387328942818,0.9033940155837786,0.007561970505065938,-0.13842875505520255,0,0,0,9.60187927050014e-09,0.5951250712917783,372,0.9443,0.01207,0.45504318295220825,-0.00917984321943996,0.4547834032247605,0.9999846331501253,0.06037577159752558,1.137430670516855,1.0108823376101857e-08,9.600386521114408e-09,1.0529600400847643,3.347718240830044e-09,0.003194788547585837,373,3,1,1,0,0.9443,372,0.5951250712917783,-0.907983,-0.9079834583970314,220.0,372.0,0.0114789,0.9999845,0.0001137,0.0001021,0.9999845,1.0,-0.0001876,5.72e-05,5.09e-05,0.9500119,0.0001137,0.0001021,1.0,694.0,372.0,0.0321638,0.9999845,-0.0001859,-2.56e-05,0.9999844,1.0,7.05e-05,-9.29e-05,-1.32e-05,0.9663083,-0.0001859,-2.56e-05,1.0,-0.0024271844660194173,1.0,3.347967429015074e-11,289.78282614770455,0.0,256,1.6834566760277975e-17,1.5555326924295822e-18,3.1083643675951825e-18,1.6671608227350257e-17,9.105133401756544e-12,1.7672223636469423e-19,24.94922891433331,7.81480879348643,9.872117883454889,3.1261523251494916,1.1006274126122317,1.4210595000280561,-0.06758375950009989,0.0,0.9111741470018716,0.02512636063412936,0.013233091277013897,2.467537082829799,0.996880281788683,0.961327420540244,0.9627488016772243,0.976971019314284,0.9813744008386124,621.4858089851077,289.7828278167344,0.6091702876917052,0.6091702876917164,0.609170287691728,0.7614628596146455,1.7251614808370482e-13,372,0.9632,0.9632,0.04489,-0.875306,2,0.9096,0.9987,-3.1399,12.02,6.01,2.0,0.25629,0.46526,1.28136,0.27169,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3454,7.2727,80,0.1172,-0.985,58,0.175,-0.9958,1.0,0.9999835,0.9999856,-1.1e-06,-0.0002243,0.0001289,0.0114777,0.0114806,178.0,194.0,0.9999861,0.9999828,1.7e-06,1.97e-05,0.0004049,0.032165,0.0321675,194.0,178.0
2,824,138649,2.125570579399022e-14,4.906793478324414e-11,2.5325561293790906e-11,4.906793478324414e-11,1.1567800424781396,6.748627964207167,5.723740433930346,-9.30004658376314,9.361511966661073,-0.015026595374443709,9.361511966661073,0.0004799810351763217,12.566151568364193,5.926626673447672,-1.007314783504234,1.0416482906218631,0.009739386030309414,1.0416482906218631,0.0743883119958892,2.3997983024153138,1.311556727870101,0.0743269870309178,2.399798302415329,1.3107896840587407,0.010000014142115625,0.08440401036931215,0.01588776599821607,0.006459457720069728,1.4138310040685118,0.9099740124840076,0.007599586833702088,-0.13842878089052602,0,0,0,1.0355188242797362e-08,0.595383678094475,372,0.9588,0.00209,0.45581673575035764,-0.017138320281863652,0.45538125411662195,0.9999846584058673,0.060372711802031326,1.1389259081115033,1.0747735683337335e-08,1.0353168231230344e-08,1.038110793072673,3.578935556543191e-09,0.006012387944917745,373,3,1,1,0,0.9588,372,0.595383678094475,0.029638,0.029637916561270128,220.0,372.0,-0.0253457,0.9999846,0.0001389,9.19e-05,0.9999846,1.0,-0.0001911,6.98e-05,4.58e-05,0.9637618,0.0001389,9.19e-05,1.0,704.0,372.0,0.0485747,0.9999846,-0.0002432,-9.6e-06,0.9999846,1.0,7.62e-05,-0.0001215,-5.2e-06,0.9156121,-0.0002432,-9.6e-06,1.0,-0.0024271844660194173,1.0,4.99925000346101e-11,289.78282781517015,0.0,256,3.2552805328388584e-17,2.587379448751683e-18,5.569540378758021e-18,3.1705544763461065e-17,9.152933261453859e-12,3.209953598959818e-19,30.91851902363187,7.66410123042453,9.74272687290659,3.109180884712075,1.0155098180954756,1.319005693194328,0.037931867912275735,0.0,0.8931423359944891,0.00957145823461113,0.006736230913628337,1.1964069856550017,0.9911502647402931,0.9457816381004659,0.946580401356934,0.9731561182818327,0.9732902006784672,621.4858089813748,289.7828278149939,0.6091702876917047,0.609170287691716,0.609170287691728,0.761462859614645,1.6932657864243976e-13,372,0.9181,0.9181,0.06709,0.021831,2,0.8803,0.9915,0.000566,12.002,6.0011,2.0,0.27632,0.69879,1.28015,0.26356,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3454,7.2727,80,0.1197,-0.9859,57,0.1688,-0.9868,-4.0,0.9999834,0.9999857,-1.2e-06,-0.0002282,0.000125,-0.0253464,0.0253477,178.0,194.0,0.9999862,0.9999831,1.5e-06,7.89e-05,0.0004084,0.0485755,0.0485773,194.0,178.0
3,824,138649,6.012051497632035e-15,8.346847520863355e-10,2.7939244356361585e-10,8.346847520863355e-10,1.156779994350188,6.748628950860813,5.72374042882667,-9.298462642099715,9.36990653023602,-0.015155697531482052,9.36990653023602,0.0003294836398470835,12.566333410680773,5.211899604084238,-1.0088843613475578,1.048224771973009,0.009907595869061968,1.048224771973009,0.07438675104792523,2.399800971869906,1.3115578299130202,0.07432627531443732,2.3993525698689417,1.311443950847694,0.010004198732593006,0.0985386409357306,0.02493501593961902,0.14563952883442965,1.4119101430479906,0.9322063142828346,0.007634778122447361,-0.15668508369835296,0,0,0,1.3161815208252468e-07,0.6037625787412256,372,0.9162,0.01082,0.4590045956562472,-0.011033295477602036,0.46528937860035474,0.9805491962089228,0.22605321455405444,1.1565402653343264,1.415081610412848e-07,1.3163083342838315e-07,1.0750380997798334,4.6778479648293846e-08,0.007771061482550207,373,3,0,0,0,0.9162,372,0.6037625787412256,0.23315,0.23315047797400967,254.0,372.0,0.0143365,0.9799008,0.0262619,-0.0602094,0.9776966,0.9994341,-0.0004402,0.0135333,-0.0307927,0.9305767,0.0268006,-0.0614444,0.9977506,788.0,372.0,0.0968936,0.9941749,0.0076285,0.0020184,0.9941436,0.9999921,0.0001286,0.0038361,0.001006,0.900716,0.0076732,0.0020303,0.9999685,-0.0024271844660194173,1.0,9.571140004007052e-10,289.782852190784,0.0,256,7.340632141223831e-17,2.837736175883591e-18,1.0737227824737688e-17,1.0926210842477775e-16,1.6708796026444946e-10,-1.1862853701014407e-18,20.79610409109926,5.770658576769395,6.886918300174468,3.1231718266077673,1.236064656370369,1.6036417017369398,-0.09355945818265607,0.0,0.8928728009640254,0.0303069843765973,0.011835843110627266,1.7437224688918342,0.9841009488182502,0.9802871464936372,0.9538351653091568,0.9710011634303372,0.9769175826545786,621.4858569084761,289.78285016216694,0.6091702876913123,0.6091702876915868,0.609170287691728,0.7614628596144835,2.8803800901924773e-12,372,0.8528,0.8528,0.08099,-0.272816,2,0.7816,0.9462,-0.004368,11.948,5.9741,2.0,0.27178,0.70189,1.27856,0.24207,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3454,7.2727,80,0.0426,-0.9886,56,0.0732,-0.8858,-3.0,0.9679337,0.9922293,-0.0123947,-0.0034891,0.0004509,0.0020289,0.0040612,178.0,194.0,0.9935926,0.9952173,-0.000817,0.0072598,0.0161761,0.095468,0.0971006,194.0,178.0
4,824,138649,1.588303444154021e-14,4.532530334196119e-09,1.347516139884631e-09,4.532530334196119e-09,1.1567798881195335,6.748629520019097,5.723740411710563,-9.26692594523463,9.352465134972245,-0.027339982245006864,9.352465134972245,8.830172351102089e-05,12.566343077862632,4.850792712182675,-1.0116192538262663,1.054649386319349,0.010168214815047039,1.054649386319349,0.07438394345405823,2.399806053072398,1.3115629093571977,0.07432029086466077,2.398568747469775,1.3135631806627501,0.015757761630676645,0.11241647402939824,0.03439768497587956,0.0023946728521031524,1.4134818442286747,0.7696236292214629,0.007667731887985775,-0.17452006709622422,0,0,0,7.537325361430109e-07,0.6010808683609201,372,0.9105,0.01299,0.4623457557846204,-0.007124770670805055,0.46750516338492,0.13167437465941703,0.8404918845716772,1.1523612895305546,8.14677489250236e-07,7.537977639517801e-07,1.0807640035694643,2.6903553572291396e-07,0.007704320287095784,373,3,1,1,0,0.9105,372,0.6010808683609201,-0.058784,-0.058784141193119366,407.0,372.0,0.0236122,0.1377374,0.0550679,-0.1204106,0.0379526,-0.9870546,-0.0112649,0.070857,0.143442,0.9274617,0.3998033,-0.8742044,0.2755431,818.0,372.0,0.1537571,0.6621968,-0.2722498,0.033004,0.6027399,0.9828401,-0.0004453,-0.182,0.0300174,0.8678899,-0.4111312,0.0498402,0.9102126,-0.0024271844660194173,1.0,4.71734095696619e-09,289.78288563832166,0.0,256,5.0795143992480256e-17,2.5714592981193385e-18,7.424538197114013e-18,1.2502502362105218e-15,6.737853539917467e-10,4.2260036640767384e-19,21.740797625014313,5.6541760822335405,6.812886277144102,3.1262922365162993,0.9984474803384407,1.3534786097925369,0.005062040889088647,0.0,0.30971124819615103,0.38009747947636213,0.08274251028202285,1.304579405647474,0.19043380700577237,0.5098719014833311,0.19806462078997247,0.9565250257787472,0.5990323103949865,621.4859271370666,289.7828829079501,0.6091702876909312,0.609170287691506,0.609170287691728,0.7614628596143825,1.5641125137249333e-11,372,0.8022,0.8022,0.09003,-0.037034,2,0.7306,0.9511,0.003474,11.943,5.9717,2.0,0.27837,0.70171,1.27697,0.2037,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3454,7.2727,80,0.0646,0.557,57,0.0992,0.798,3.0,0.2069052,0.1256234,0.2444354,0.033945,-0.0155098,0.0979062,0.104778,178.0,194.0,0.6177952,0.7801518,-0.1161393,-0.0635969,0.1713087,-0.0081587,0.1829148,194.0,178.0
5,824,138649,4.686463326665016e-14,1.540255733519508e-08,4.251598404924375e-09,1.540255733519508e-08,1.156779647577078,6.748629518669188,5.723740394391258,-9.353576890196504,9.379026949430859,-0.05307331183161556,9.379026949430859,4.4780025575389694e-05,12.566309453967056,4.623703804074643,-1.0136849192308557,1.061201470729861,0.010356338866223547,1.061201470729861,0.0743884120950963,2.3998148378754314,1.3115816184115148,0.07420058342823335,2.3984906510662687,1.3150810731536307,0.019475391288715567,0.1265034661421881,0.04309044944371351,0.10167807291355968,1.41415651099124,0.9562090592505841,0.007698606385491324,-0.1919298641265176,0,0,0,2.6503984211597074e-06,0.5998206310843588,372,0.9114,0.01337,0.4658348966873854,-0.0022101355679368146,0.47030190839567115,0.03953512743780961,0.09706038679375567,1.1517232032221847,2.864336968107829e-06,2.650681488571724e-06,1.0806039806960095,9.4606960899809e-07,0.007619052959430784,373,3,0,0,0,0.9114,372,0.5998206310843588,-0.033603,-0.03360266971615711,254.0,372.0,0.0338303,0.0436027,0.0095568,0.0332649,-0.0265201,-0.0800213,0.4229422,0.289624,-0.8548885,0.9282278,0.2191778,0.7629076,-0.6082212,818.0,372.0,0.1667776,0.2770549,-0.247769,-0.0142856,0.1231499,-0.9259331,-0.0589296,0.3730609,0.0008721,0.8599583,-0.8942955,-0.0515625,0.4444963,-0.0024271844660194173,1.0,1.5419249244343774e-08,289.7829181256919,0.0,256,2.1369273655565543e-16,2.101849564160123e-17,3.9207587670000034e-17,8.226278384017567e-15,1.9996964385883186e-09,3.641163199778178e-18,21.643489098162455,6.014475266772012,7.333841729469482,3.0986257609723458,1.210578684039504,1.5382658128075253,0.18905878647761953,0.0,0.09596330485372546,1.138522817651804,0.03008060781852635,2.1110952840715163,0.03906916360255481,0.05468767578881306,0.016859956202957535,0.8728366239145056,0.5084299781014788,621.4860034485162,289.7829184900138,0.6091702876913357,0.6091702876917058,0.609170287691728,0.7614628596146322,5.315205401151299e-11,372,0.7969,0.7969,0.09286,-0.008207,2,0.7265,0.9665,0.000537,11.951,5.9755,2.0,0.28992,0.62027,1.27553,0.15497,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3455,7.2728,80,0.099,0.7796,57,0.1619,0.9588,-0.0,0.068201,0.0376704,0.2883749,0.0316728,0.0073124,-0.0137915,0.0353106,178.0,194.0,0.204076,0.3877032,-0.3102968,0.0309062,-0.0361843,-0.038768,0.0613795,194.0,178.0
6,824,138649,2.7761771132549518e-14,3.4447307654836506e-08,9.361556526146928e-09,3.4447307654836506e-08,1.1567790823187252,6.748627924785935,5.723740405984341,-9.380131871321714,9.069787311381589,-0.07743842410151178,9.380131871321714,9.908317718265636e-05,12.565616360368821,4.750794628870217,-1.018786664235965,1.068274949025696,0.01004022577858217,1.068274949025696,0.07439589100304499,2.3998398794387006,1.3116132138204104,0.07389881068419649,2.3985072541686154,1.3024543760324847,0.028581568446492133,0.14064314870600125,0.052008141027173535,0.26089791620751357,1.4141249384091954,0.9092011929229862,0.007727574716082969,-0.20891389107968011,0,0,0,5.382056700935726e-06,0.6001429078673373,372,0.9119,0.01179,0.46827052452484746,-0.045638345489248694,0.47099068567382024,0.040323482849473485,0.09314655314825979,1.1439247895863345,5.832720374881408e-06,5.382328258614031e-06,1.0836797933211444,1.914545568228706e-06,0.006922314205038265,373,3,2,2,0,0.9119,372,0.6001429078673373,-0.113577,-0.11357705378577743,407.0,372.0,-0.0716836,0.0451647,-0.0065011,0.0402731,0.0193819,-0.2410348,0.3579805,-0.34238,0.8345826,0.9258392,-0.1439425,0.8916951,0.4291392,538.0,372.0,0.2170907,0.0305601,0.013474,-0.0028793,-0.0272778,-0.8183517,-0.0582538,-0.0796526,0.5661824,0.7953692,0.4409007,-0.0942177,-0.8925971,-0.0024271844660194173,1.0,3.440449505688774e-08,289.7829807120043,0.0,256,2.240819999170135e-16,5.847248785991055e-17,8.87250514409865e-17,2.188451299344332e-14,4.576758855166295e-09,6.601087029823459e-18,23.874860514697463,7.420145047971218,9.151882682800759,3.1189467087203404,1.3112140636346798,1.6506441803848704,-0.12386791594619274,0.0,0.02164115949901879,1.4642798082772086,0.04979734991702835,1.086376726945884,0.02466662614976009,-0.002713946120452624,-0.0002414490054086659,0.8291247875493353,0.4998792754972958,621.486155015212,289.78298916166085,0.6091702876916539,0.6091702876917191,0.6091702876917279,0.7614628596146489,1.188727735692568e-10,372,0.8268,0.8268,0.09524,-0.188661,2,0.7543,0.9726,0.008576,11.916,5.9578,2.0,0.30103,0.64834,1.27389,0.18736,0.9799,0.9773,0.9973,0.5012,1.9725,2.3909,1.04,0.1793,14.3455,7.2728,80,0.0631,0.7767,58,0.1211,0.9001,-2.0,0.04796,0.0729937,-0.2069693,0.0409867,-0.0180774,-0.0020526,0.0448432,178.0,194.0,0.0910223,0.0647263,0.168836,0.026728,-0.0177741,-0.0738655,0.0805384,194.0,178.0
7,831,138658,0.0,4.750875861229351e-08,1.5251702322938495e-08,4.750875861229351e-08,1.1150677860878364,6.771070035033831,5.724928995877188,-9.364908171575479,9.335750368147618,-0.10863886032481446,9.364908171575479,0.000384611031504229,12.566003437727412,4.725688381824013,-1.024904960711205,1.0752192890122882,0.009361326915620301,1.0752192890122882,0.0743977646296796,2.3998905784135216,1.3061955581604956,0.07418050577100806,2.3985353436114423,1.2542299630449751,0.0,0.15476913467522999,0.05856823941509891,0.015878306154311628,1.4141931087984811,1.001755155356446,2.1913085890825907e-12,-0.2254449515461542,0,0,0,5.612854670216548e-06,0.5999490717397228,372,0.9099,0.01237,0.4683409961838685,-0.04792542106555644,0.4709954257099715,0.06984203840431812,0.09208730137808291,1.143194367565218,6.097151117420559e-06,5.613300906575035e-06,1.0861970913190802,2.000277350337512e-06,0.006435083978555345,373,3,1,1,0,0.9099,372,0.5999490717397228,0.004244,0.004244247341625762,407.0,372.0,-0.0761894,0.0753021,0.0184815,-0.0082069,0.0725361,0.5451272,0.2042189,-0.0574852,0.811065,0.924193,0.2454309,-0.1089869,0.9632681,538.0,372.0,0.1577189,0.0972264,-0.0318889,0.0153109,-0.090563,-0.0800581,-0.8132741,-0.2202034,-0.5326222,0.8413449,-0.3279862,0.157477,-0.9314644,-0.0024271844660194173,1.0,3.9721112797224814e-08,289.7830563806179,0.0,256,1.0987029891756902e-15,3.307830207688075e-16,5.201755067512062e-16,8.349132065283221e-14,7.653077865417856e-09,-2.0024750869290496e-17,24.991855517187492,6.655811509397591,8.262806296563946,3.1387294745116017,1.423699925965211,1.7184508584290856,0.10171074574630341,0.0,0.028233278742719456,0.7798188048494308,0.020968764963132453,2.791004074791859,0.019735951635891168,-0.0019063387128515602,0.004036111326274997,0.8261265227570572,0.5020180556631377,621.486314939975,289.78306373045933,0.6091702876915932,0.6091702876917061,0.609170287691728,0.7614628596146326,1.6394594632515727e-10,379,0.8387,0.8387,0.08216,-0.090784,2,0.7637,0.9652,0.00128,11.913,5.9567,2.0,0.31432,0.66791,1.28013,0.21541,0.9797,0.9778,0.9981,0.5018,1.792,2.3894,1.0752,0.2816,14.3959,8.0334,80,0.0322,-0.7747,58,0.0384,-0.3195,-1.0,0.1419841,0.0293781,0.6571227,0.0147386,0.0171583,0.0540377,0.0585808,178.0,194.0,0.1097854,0.0854531,0.1246288,-0.0285755,0.0034653,-0.0196463,0.0348503,194.0,178.0
8,865,138699,0.0,1.0597302653032306e-07,3.0980757060277316e-08,1.0597302653032306e-07,0.9346065369284823,6.999517234911304,5.718807149079107,-9.34770552381982,9.375937050071153,-0.1330672024530726,9.375937050071153,9.551875706872992e-05,12.566183190951893,4.9679154481580605,-1.0315303871118036,1.0815992563355188,0.00854154629730586,1.0815992563355188,0.07441350167613649,2.399995539852172,1.2823753178804937,0.0742276459051877,2.3986459105391895,1.1583286475125663,0.0,0.16889764992939882,0.06591402942287482,0.0008504692550868054,1.414186333410056,0.8224984034801199,1.6707796242081745e-11,-0.24096219848811642,0,0,0,9.940985497062614e-06,0.5976044692136202,372,0.9092,0.01361,0.4706979013920857,-0.04402473763712205,0.4737781567511588,0.05875920949201729,0.11126452706568332,1.183587837088969,1.0798517666185838e-05,9.942882142150443e-06,1.0860550805895741,3.522696319598499e-06,0.007317778920112615,374,2,0,0,0,0.9092,372,0.5976044692136202,-0.382268,-0.38226770101973306,407.0,372.0,-0.0679483,0.0566696,0.0099686,-0.0557013,0.0030712,-0.2963814,0.0756813,-0.404246,0.8619835,0.9248606,0.175908,-0.9829137,0.0541946,538.0,372.0,0.1405196,0.033022,-0.0059629,-0.020785,-0.0249575,0.1179305,-0.0203639,-0.847001,0.517945,0.8618041,-0.1805748,-0.6294295,-0.7557852,-0.0036101083032490976,1.0,9.545691388275416e-08,289.7831652920672,0.0,256,1.7760767044628787e-15,6.750231378224702e-16,1.0521468137148441e-15,3.3592369804459053e-13,1.5678415890666208e-08,4.8209303254402556e-17,24.979515039210725,7.582456740589509,9.2901036121112,3.1100336025337403,1.1748827378351476,1.499172743025517,-0.2373667550467352,0.0,0.04036112306961676,1.3020898569708896,0.032772948100634136,2.4667899079848206,0.04120984977248219,0.000189506851220942,5.8855424888213986e-05,0.7911338435819709,0.5000294277124443,621.4865299178166,289.78316396909065,0.6091702876912855,0.6091702876916744,0.609170287691728,0.7614628596145929,3.656976653813696e-10,413,0.7227,0.7227,0.07926,-0.250355,2,0.6582,0.9526,-0.002165,11.927,5.9633,2.0,0.32379,0.68144,1.31604,0.18854,0.9778,0.9794,1.0016,0.5064,1.8515,2.3565,0.9089,2.6931,12.2501,6.6163,80,0.0671,-0.9808,58,0.111,-0.9954,0.0,0.1119043,0.0692202,0.2356616,0.0329453,-0.0216213,-0.0583725,0.0704289,178.0,194.0,0.0687631,0.0220554,0.514297,0.0003127,-0.0184796,-0.0426956,0.0465242,193.0,179.0
